asin,document,label
B002V8DIL2,nothing to reconcile the factions but much to sicken the general populace with insecurity rapping and killing the craftsman in the town the cotter in the village the surf on the domain would be only too glad of any monarch who could guarantee him a quiet and orderly country in which to carry on his modest business but to a man like huh it was no such indifferent matter he was king stephen's liege man and now king stephen's sheriff of shropshire sworn to hold the shire for his cause and his king was a prisoner in bristol castle since the last battle of lincoln a single february day day of this year that seen a total reversal of the fortunes of the two claimants to the throne the empress maud was up in the clouds and stephen crowned and anointed though he might be was down in the maidan close bound and close guarded and his brother henry of blois the bishop of winchester and papal legate far the most influential of the magnates and hitherto his brothers supporter he had found himself in a dilemma he could either be a hero and adhere loudly and firmly to his allegiance thus incurring the formidable animosity of a lady who was in the ascendant and could be dangerous or trim his sails and accommodate himself to the reversals of fortune by coming over to her side discreetly of course and with well prepared arguments to render his about face respectable it was just possible thought cad file willing to do justice even to bishops that henry also had the cause of order and peace genuinely at heart and was willing to back whichever contender could restore them what fritz me said huh restlessly is that i can get no reliable news rumors enough and more than enough every new one laying the last one dead but nothing a man can grasp and put his trust in i shall be main glad when albert rodolfo comes home so will every brother in this house a great cad file fervently barring jerome perhaps he's in high feather when prior robert is left in charge and a fine time he is out of it all these weeks since the abbot was summoned to winchester but robert's rule is less favoured by the rest of us i couldn't tell you how long is it he's been away now pondered huh seven or eight weeks the legates keeping his court well stocked with might as all this time maintaining his own state no doubt gives him some aid in confronting hers not a man to let his dignity bow to princess henry and he needs all the weight he can get his bag he's letting some of his cloth dispersed now however said cat file a by that token he may have got a kind of settlement or you may be deceived into thinking you're has father abbot sent word from reading in a week he should be here you'll hardly find a better witness bishop henry had taken good care to keep the direction of events in his own hands calling all the prelates and mitred abbots to winchester early in april and firmly declaring the gathering of a legate in council no mere church assembly had ensured his supremacy at the subsequent discussions giving him precedent it's over archbishop theobald of canterbury who in purely english church matters was his superior just as well perhaps cad file doubted if the aboard had greatly minded being outflanked in the circumstances a quiet timorous man might be only too glad to look peaceably in the shadows and let the legate bear the heat of the sun i know it once let me hear his account of what's come forward down there in the south and i can make my own dispositions were remote enough here and the queen god keeper has gathered a very fair array now she has the flemings who escaped from lincoln to add to her force she'll move heaven and earth to get steven out of hold by whatever means fair or foul she is said huh with conviction a better soldier than her lord not a better fighter in the field god knows you need to search europe through to find such a one i saw him at lincoln a ma novel but a better general that she is she holds her purpose where he tires and goes off after another quarry they tell me and i believe it she is drawing her according closer and closer to london south of the river the narrow arrival comes to westminster the tighter that noose will be drawn and is it certain the londoners have agreed to let the emperor sin we hear they came late to the council and made a faint plea for steven before they let themselves be tamed it takes a very stout heart i suppose to stand up to henry of winchester face to face and deny him allowed cad files sighing they've agreed to admit her which is as good as acknowledging her but they're arguing terms for her entry as i heard it and every delay is worth going to me and to steven if only said huh the dancing light suddenly sharpening every line of his intent and eloquent face if only i could get a good man into bristol there are ways into castles even into the dungeons two or three good secret men might do it the fistful of gold to a malcontent jailer kings have been fetched off before now even out of chains and he is not chained she has not gone so far not yet cad file i dream my work is here and i am but barely equal to it i have no means of carrying of bristol too once loosed said cad file your king is going to need this shire ready to his hand he turned from the brazier hoisting aside the pot and laying it to cool on a slab of stone he kept for the purpose his back creaked a little as he straightened it in small ways he was feeling his years but once he wrecked he was spry enough i'm done here for this while he said brushing his hands together to get rid of the hollow worn by the ladle come into the daylight and see the flowers we're bringing on for the festival of st winifred father abbott will be home in good time to preside over a reception from st giles and we shall have a house full of pilgrims to care for they had brought the reliquary of the welsh st four years previously from good erin where she lay buried and installed it on the altar of the church at the hospital of st giles at the very edge of shrewsbury is forget suburb where the sick the infected the deformed the lepers who might not venture within the wall those were housed and cared for and thence they had borne her casket in splendor to her altar in the abbey church to be an ornament and a wander a means of healing and blessing to all who came reverently and in need this year they had undertaken to repeat that last journey to bring her from st giles in procession and open her altar to all who came with prayers and offerings every year she had drawn many pilgrims this year they would be legion a man might wonder said hugh standing spread footed among the flower beds just beginning to burn from the soft shy colors of spring into the blaze of summer whether you are not rather preparing for a bridal hedges of hazel and may blossom shed silver petals and dangled pale silver green catechins round the enclosure where they stood cow slips were rearing in the grass of the meadow beyond and irises were in tight thrusting bad even the roses showed a harvest of buds erect and ready to break and display the first color in the walled shelter of cad files herb garden there were fat globes of peonies to just cracking their green sheaths cad file had medicinal uses for the seeds and brother petrus the abbot's cook used them as spices in the kitchen a man might not be so far out at that said cad file viewing the fruits of his labors complacently he perpetual and pure bridal this welsh girl was virgin until the day of her death and you have married her off since it was idly said in revulsion from pondering matters of state in such a garden a man could believe in peace fruitfulness and amity but it encountered suddenly so profound and pregnant a silence that huh pricked up his ears and turned his head almost stealthily to study his friend,0
B00BAZDEB6,it was major wellman who informed me that i had volunteered for a new unit called the first combined regiment we were in the middle of a training operation i had been assigned as an instructor in advanced infantry training at fort campbell for the past six months ever since i finished my medical leave following the debacle on denson my ranger battalion had been there for a joint training mission with a devo tect battalion the war had caught us all by surprise and denson just happened to be the first target the alien federation hit and brother they hit us hard of the twelve a hundred humans on the planet only three hundred survived the attack and two thirds of us were wounded it was a miracle that any of us got off didn't send alive the devo attacked battalion we had been training with got hurt worse and they had nowhere to go it was their world,0
B00LB7EX8G,not long before we had that fateful meeting at the model agency in victoria my mother had an adenocarcinoma removed from her adrenal gland i knew she'd had surgery but i was too young to understand what it was all about as far as i was concerned she'd had a tumor and the doctors had cut it out end of story she was my mother she was invincible in my eyes invincible later i would find out from my father that the doctor at royal jubilee hospital's cancer clinic had shown her an x-ray of the tumor it was as big as an orange in nineteen ninety less than two years after having the cancer removed from her side my mother was diagnosed with multiple myeloma an uncommon cancer of the bone marrow there were no available drug treatments the only known treatment was a bone marrow transplant from a compatible donor in this case her brother auto the doctors warned that there was at least a twenty five percent chance the treatment itself would kill her and the likelihood of a cure was unknown multiple myeloma is more common in older men and they diagnosed her late despite her earlier brush with cancer so this is what she faced at forty three she can endure a grueling operation that might well kill her or die in terrible pain as her bones disintegrated and her organs failed a grim death that might take months or years in her position knowing what i do now i don't honestly know what i'd choose but my mother when faced with this terrifying choice was brave and determined to be there for her girls and for her husband of twenty five years she opted for what was at the time an experimental treatment my mother was one of the first one hundred patients in the world to be treated for multiple myeloma with a bone marrow transplant she was in hospital for two long months then i tried to keep up with school during that time but with my parents on the mainland at the hospital i was distracted to say the least with my frequent trips across to vancouver general hospital my school attendance dropped dramatically and eventually the school decided to pass me through my eleventh grade exams based on my good previous marks and attendance record several times a week i traveled between vancouver island and the mainland on the ferry my sister and i had to put on sterile gowns and scrub ourselves with disinfectant before being allowed to visit our mother the ward was full of young kids fighting leukemia and i remember feeling so fucking guilty to be so healthy that bone marrow transplant was a brutal way for my mother to die she was hooked up to tubes and a respirator unable to leave the hospital room largely unable to walk my loyal father who had always had back trouble slept on a cot beside his wife every single night for two months he would not leave her side when she slipped into unconsciousness ravaged by the treatment and the complications no longer able to breathe on her own we all held hands around her swollen body and i see you listening to the machine that made her lungs work keeping her alive i'll always remember the feel of her hand as i held it it was hot and puffy like a balloon the smell was so strange like she was filled with chemicals she'd lost her hair and eyebrows and her swollen features were indistinct the sound of a respirator can still reduce me to shakes we left the room eventually and my dad stayed with her to hold her hand when i turned the machines off right until the end i thought it had to be a terrible mistake there was no way she could die she just couldn't it was impossible to consider life without her at the memorial i wore her favorite floral laura ashley dress which has hung in my wardrobe ever since never to be worn again it is bright and cheerful she wouldn't have wanted me in black her parents my oma and opa stayed in a separate viewing room throughout the service unable to face the crowd the mourners my sister then nineteen retreated into her own grief but for the first few months after my mother's death i shadowed my father unable to let him out of my sight i dragged him to the beach with me to the pool to the shopping mall the two of us took a trip up island to fino where we'd always spent summers as a family lie sometimes in the night i would hear my father weeping the sound was soft creeping like damp through the walls of the family house a house that suddenly seems so empty it was as if it were a different place entirely no longer a home,1
B006GUU9VI,the opportunity to say on he brought his head up a degree neck trembling with the effort waste not the tool he strained before it means it's errors let me make my preparations he slumped again drawing breath only with horrible exertion he felt by tingling of the images not quite seen on his inner eye that the five were conferring the air was suddenly icy carrying thick infernal stitches there was a new and overwhelming presence in the vein the sorcerer recognized it's awesome savagery his patron a man a chief among demons had come after ignoring all previous pleas before a man even the masters were silent deferential in their intangible unmistakable way when the demons spoke words lashing like whip the walls of the huge vein shook in the light listeners more vain glorious plan on worthy one our my agent said salama to be twice fool and trust you a second time a man asked list me your failures you had the whole of korra monde in your grasp your puppet son was enthroned over the most important country in the christian lands you had the rightful heir spring buck trapped along with the wizard andrade courtenay and his generous sister gabrielle oh was all that dashed or sonder the artist may groped for a response i i sent the dragon coffins against them oh lord he should have slaughtered them easily but they had with them the alien van dyne he faltered for a way to tell him you know there are other universes mighty amman realities sprouting from alternatives like leaves from a tree then dine is from another and from it he and the garden is plugged soldiers and a metal war machine to slay chaffinch your first failure thundered the demon masters of charter schools alarm our witness it now the rdf bays senses jolted as a man conjured up those events again through the eyes of him nearly at masked slave to yard if bay they saw the castle were spring buck that o'clock news and their little band were at bay even iliad had only to keep them confined until the sorcerer sent the dragon chaffinch but there was a disturbance in the air a pushing apart of the boundaries between worlds a lumbering drab green vehicle came roaring into the meadow from it a man emerged confusion manifest on his face some odd black implement cradled under his arm it was in certainty a trick of the courtney's the druid who had accompanied evan natalie had called up an air elemental to undo it but as the wir when ripped at him the stranger brought up here as implement there were bright stuttering explosions druid and horse toppled dead pierced with holes by the otherworldly weapon lebanon ali had backed his horse away and shock and confusion yard f bay his masters and read em unlocked back through time at the indecision in the newcomers features he wiped his forehead once quickly on an olive colored sleeve over his left breast pocket were cryptic letters no one there could decipher u s army over the right was another strip of characters whose meaning they would come to know macdonald through the eyes of the late eben elliott,0
B01NBWITSX,the vermont yankee plant wasn't near being operational yet much less producing radiation but that didn't mean that the word nuclear wasn't thick in the air vernon the tiny plants hosts town was undergoing a bipolar crisis reveling in the millions of dollars being spent in it's midst while downplay the predictions of the nuclear disaster are being forecast by the raggedy protesters who gathered weekly by the front gate it wasn't a reach for barry and tony to imagine something dire in the sight of a dark column of smoke stabbing the construction sites hearts like an accusing black finger from above they were children of world war two brought up in the dawning light of the atomic age complete with spy trials missile gaps bomb shelters and monster movies like godzilla vermont yankee's anticipated use of nuclear fission ran hand in hand with ladder is ominous reputation would you see farnham asked catching up barry looked back at him surprised i thought you were pouring i shut it off it'll keep a few minutes it looks like it's in the parking lot barry reported rounding the corner of the metal clad turbine building ah man said in a red chevy truck they stopped side by side side at the edge of the dirt parking lot nope barry announced unnecessarily before them surrounded by a small tribe of men most of them empty handed was a tired looking van spewing fire from under it's hood one person was trying to pour water on the blaze with a garden hose that's not going to do much good farnham judged a bullhorn announcement from behind them urged everyone to stay back and return to work and advised that the fire department was on it's way as if on cue an anemic whaling could be heard far in the distance growing louder i better get back farnham said his interest waning barry kept him company lighting up another cig barrette as they cleared the front of the mixer he said i thought you said you turned it off fuck tony swore and ran to the chute controls i did the discharge wasn't fully open but barry was right a thin trickle of concrete had deposited a significant lava like mound within the form i'm fortunately it hadn't spread above grade farnham only had to even it out and all would be well especially after the subsequent screeding and floating took place no one would be the wiser present day nelson smith laid down his jackhammer shifted his ear protectors to the top of his helmet and settled down beside the now quiet compressor popping his back against one of its tires he adjusted the earbuds he wore virtually all the time and then rethought the gesture removing them instead and reached into his shirt pocket to kill his ipod the silence almost startled him usually the outside world was kept at bay in preference to music or phone usage or podcasts virtually all of it piped into him via the earbuds but sometimes rarely he yielded to his rural heritage and the early influence of his game grandfather and father both of whom used to take him into the woods to tap trees gather cordwood or hunt those moments of stillness remained fond memories especially now that he no longer lived at home the quiet conversations the creaking of heavy branches overhead the sound of distant wildlife most of which the older man could identify from long experience nelson looked around as he opened his lunchbox and extracted his thermos and sandwich he was hardly in the woods now although at the moment it was almost as quiet even more so he was sitting on the edge of a large flat exposed building slab opposite the largest concrete cube he'd ever seen he'd worked at the vermont yankee nuclear plant for four years now doing whatever grunt work needed to be done from digging ditches to shoveling snow gravel dirt and rubble like today to anything else the foreman asked of him it paid okay filled the day kept him outside and mostly allowed him to work alone especially lately the plant after forty years had been decommissioned from a high of maybe six hundred employees they were functioning with a skeleton crew it made him think of an aircraft carrier that he'd once visited in new york as a kid now a museum the ship was moored by the dark still floating as designed but almost totally empty near closing time nelson had wandered it's length and depths less impressed by the function of it's varied nooks and crannies and more overwhelmed by the enormity of it still this like this place,0
B01FICSF1U,on their own yet deep down the sisters shared values and a romantic outlook on life they talked big dreamed bigger and loved biggest of all so more as not so subtle encouragement regarding trip didn't shock kelsey romantic fancies were practically a reflex for the callahan girls i'll pass come on you're single he's single don't tell me you've never even fantasised about him the fantasy of that guy is probably better than the real thing and if trips better in real life than in my fantasy well that might be the worst thing that could happen when mora failed to appear convinced kelsey poked her leg i told you i'm done with guys my age they're too immature just like every guy i've ever dated since middle school they look at me and see sex period i've learned good sex won't make someone love me now i've got to go about it a different way or will have no shot at raising our kids together like we always plan and in the meantime i'm putting energy into my career which has been taking off the commission on waves deal alone is six figures and confidentially i told him the copeland family is thinking of selling their tract of land just outside the northwest corner of town he might be interested in another commercial development here at this point i i'm the only broker in the deal that could translate to about five hundred grand in commission if that happens i can start to invest in small apartment buildings in town which would be debt free by the time i retire well i'm proud of you sis although i wonder how the community will react to another major kessler development mora waved away her concern through one arm around kelsey and squeezed her but where are you interested in a more personal payoff with wade kelsey wrinkled her nose yes but i don't think i'm getting anywhere with that negotiation he's friendly we've had a few meals together while looking at the property but he hasn't made a single move she sighed maybe i should be more like avery you know for years she's tried to get me to see that he's not that into you signs waved signs aren't exactly flashing i want you and neon maybe he thinks someone as young and pretty as you wouldn't be interested in him maura's sincere expression made kelsey want to laugh out loud but she shook her head instead what rich forty year old man thinks any unmarried thirty something girl wouldn't be interested of course maybe calcio should take one last shot before giving up on wade good point morris lapped kelsey's die so maybe wade's not the one there are other guys and anyway you're lucky to have independence the ability to be spontaneous a solid career and disposable income your life could go in any direction at any time and that's pretty exciting ing me my boobs will look like deflated balloons by the time i'm done breastfeeding tie i spend my days cleaning up baby food and poop and folding loads of laundry if i read good night moon one more time i might actually go crazy and bill while a great husband can be like having a third child at times mirror a life with young kids is not very romantic easy for mora to say when she already had the life kelsey wanted kelsey never understood why so many married women liked to groan about being a wife and mom the truth was none of those women would trade places with kelsey after all maura got to fall asleep with bill a man who had vowed to stick it out through thick and thin she got to come home at the end of a disappointing day at work and talk to someone who actually cared someone who may be even offered a back rub she got to snuggle up and read a book to fee and tie whose hugs and key mrs could wipe away the worst kinds of trouble those thoughts zipped through kelsey's head but she knew her sister meant well and to be fair kelsey really could consider alternative futures now that her career had begun to take off futures that included exotic trips new hobbies and challenging business deals so rather than debate the finer points of marriage she chose to nod and make light of her singleton status thanks you've just squashed any lingering interest i might have had in seducing weight or trip into wedded bliss if only using the words seduce and trip in the same sentence didn't heat her blood anytime says morris smiled anytime the sun had just peaked above the horizon when kelsey pulled her car up to the new gn,0
B006VOWPR0,he walked out into the one hundred five degree summer heat he was six feet tall weighing in at two hundred and twenty five a handsome dude with thick black hair gelled up into an elvis presley quaff his girlfriend krystal a petite exotic filipino and portuguese blend was waiting outside in a bmw sedan tony welcomed the blast of air conditioning that struck his unshaven face as he slipped into the passenger seat what he was hoping for was a letter from joe roy metheny inmate two seven zero eight nine six currently serving two life sentences in a maryland prison without possibility of parole tony had been pressing methane theni to tell him about unsolved murders bethany's mail was easy to spot because he always drew a cartoon on the outside of the envelope just under the return address the first time methane he had written tony had been surprised at the prisoners artwork had made it by prison censors and u s postal service inspectors but after several years of uninterrupted correspondence had concluded that no one really paid attention timothy news childish cartoons his drawings always featured the antics of a round faced baby with an oversized head and toothless grin it was methane his trademark character a serial killer's mickey mouse as crystal maneuvered the bmw north onto rainbow avenue tony held up methane is envelope for her to see is from joe he announced excitedly a kid with a candy bar while don't open it yet crystal chided the mom telling him to wait for after the meal tony had promised his parents chris and aussi uglier that he wouldn't read any of the letters from serial killers unless one of them was present although tony was thirty two years old he still lived with his parents as he had his entire life tony examined the envelope searching the drawing for a clue but then he had used colored pencils to sketch his cartoon baby a cone shaped party hat was strapped to it's cue ball head and the infant was clutching a giant burned matchstick in his left hand and a cupcake in his right flame flickered from a single candle stuck into brownish pink icing a birthday greeting i see it he announced to crystal who was focusing on traffic methane he always hid some gruesome image cleverly inside his drawings and now tony saw it methane he's grinning baby was not clutching a birthday cupcake at all what he was clutching was a woman's severed breast the candle was rising from the graphically erect nipple it was typical of athene inside internet chat rooms and on serial killer websites but then he was known as the cannibal killer a reference to how he had dismembered his female victims and served their ground up body parts to unsuspecting diners at a roadside barbecue stand in maryland he prided himself on being the real hannibal lecter life imitating art and he had a small cult following on the web among self proclaimed devil worshippers and serial killer devotees do you know how much i could sell this for on the internet tony asked crystal just as quot likely he added i never will of course joe knows that i would never do that of all the serial killers that tony corresponded with methane he was the most callous and graphic in describing his sexual debauchery there was a cold blooded nis about him that astounded his family when one of crystal's friends died from cystic fibrosis tony wrote a short story about how angels had carried her to heaven he'd sent copies to methane he and his other serial killer pals nearly all of them wrote back and told him that his story was touching except methane e your story brought tears to my eyes methane he wrote sarcastically come on tony you're going to have to do better than that if you want to make me to cry tony had been upfront,1
1984841963,from backstage i watched the tape run for the last show his introduction i always assumed it was tape even though it probably hadn't been for years tape is a thing of the past a relic redundant exactly how i should have felt at that moment my time was up i had done ten years it was someone else's problem though i should have been sad even just a little a touch of bittersweet melancholy at least i had certainly experienced those feelings on the run up to the show's ending but in that moment i wasn't sad not even a little bit it felt like the last day of my grim high school i was elated i felt the fog clearing finally i'd be able to see the horizon get my bearings and continue the journey the tape ended and both drummers thundered out the beat i walked out wave to the audience and claimed on top of that fucking desk to sing the last song i stomped and time doing what i've always tried to do attempting to follow the beat while trashing the varnish i have never thought of myself as a late night talk show host i've said that often to anyone who would listen but i suppose it was a bit confusing since all they knew about me was that i hosted a late night talk show the press was convinced that i was crushed not to be taking over for david letterman when i left the late late show in twenty forty him despite my public insistence since two thousand and five when i started in late night often quoted in their very publications that i didn't want the job i didn't and i don't you can check this one lane if you want although i can't think why you'd bother at this point certainly nobody seemed to find it nessa seri at the time it seems to me that people make up stories to fit their perception about you they don't just do it to me of course it happens to everybody i do it to myself i'm getting older now and the shadows are getting longer when i look into them i see shapes move and stir and i think i remember what they are but maybe i'm just making it up to suit a reality about myself that i find comfortable from january two thousand and five until december two thousand and fourteen i hosted a late night show an american broadcast television i phoned it in turns rewarding frustrating difficult easy immensely satisfying soul crushingly dull hilarious and depressing sometimes ellen one show so sometimes all in one monologue sometimes all in one interview i've never really thought of myself as an interviewer but if you talk to people on t v and the short title has your name in it then you are by default an interviewer i suppose the strict traditional format the show was produced under demanded that each episode begin with a monologue a late night tradition dating back to the early rat pack a nicotine e alcoholic mad men days of tv my first stumbling attempts were the clumsy reading of jokes written in black ink on giant white cards that were held just off camera by a very nice man called tony tony's job was holding up jokes for me to read out it didn't matter to him if the joke was good or bad clever or stupid he didn't care he passed no judgment he was like a good undertaker handling each case with professor anal detachment he didn't get involved i was expected to do the same sale the joke and move on deliver the monologue i tried but i was terrible at it as the early reviews for the show gleefully and wickedly pointed out i found myself seeing mean and bitchy things about people or groups of people who i didn't know anything about by doing the task assigned to me i found myself espousing the rage and questionable morality of wherever writer had been lucky enough to find favour with the producers that day i found i had to defend myself about jokes i had made on t v when i didn't agree or even have much knowledge of the stance i had supposedly taken i was just our bearing or does it became evident to me that if i was to continue on the show that if i were to espouse any rage and questionable moral judgment it would have to be my own otherwise i was inviting a level of self loathing that even an apostate scottish calvinist couldn't survive i fired the writers i disagreed with and hired a few who's velton xiong run in tandem with or complimented my own the monologue went from being a necessary chore to being a creative emotional outlet when it was at it's best it was more of an se that contained the requisite amount of jokes and op-ed call column in a suit and makeup know every night of course sometimes like most people i simply had nothing to say hence the annual latvian independence the monologue was born on some nights though maybe a dozen or so per year it all clicked and i made myself and a few others laugh or cry or think about things differently,1
B01MT8LC1F,the northern boundary of the roman empire ran right across what is now europe along the rivers rhine and danube plus in britain hadrian's wall marking a sharp north south contrast not just in political allegiance but in culture and the economy which outlasted the end of the western empire by sen injuries the roman world had many internal differences but on one level it was strikingly homogeneous held together by roads running between a network of cities with often remarkably similar public buildings largely in stone city nes cv liters with all the undertone tons of civility and civilization which the latin word still conveys to us defined the elite roman self image and education in classic latin literature greek literature in the greek speaking eastern empire and the ability to write elegantly formed part of aristocratic status quite as roman was extreme social inequality there were still many slaves in the roman world and the differences between rich and poor and the snobbery attached to those differences were acute all formed part of the complexity of the roman empire in every period now that the empire was christian which it had been come at least in terms of its governing elites in the fourth century christian religious literature was added to the mix and bishops began to rival senatorial aristocrats in influence but not much else changed in this respect few christian theologians for example notwithstanding the egalitarian imagery of the new testament ever thought slavery was wrong the contrast with what the romans called the barbarian world to the north was considerable there the economy was far simpler and so was local material culture political groupings were much smaller and simpler to and often indeed very fluid with identities changing as different ruling families rose rose and fell immediately north of the rhine and danube most of these groupings spoke germanic languages although none of them or the romans themselves saw this as marking any essential homogeneity between them i will use the words barbarian and germanic in what follows for convenience only not surprisingly barbarian peoples especially their leaders were very interested in the wealth of rome and tried to get some of it either by raiding even invasion or by taking paid service in the roman army there was a grey area along the frontier more militarized on the roman side more info minced by roman styles on the barbarian side as a result but broadly the boundary marked by the two great european rivers was a sharp one what happened in the fifth century in the western roman empire put succinctly is that barbarian incursions from the north although they had been a feature of most of imperial history this time led to political breakdown armies which did not call themselves roman took over the different western provinces and carved out kingdoms for themselves in four hundred none of this had started yet except in the balkans where gothic groups were trying to settle and trying to integrate into the roman army after fleeing into the empire from attacks by step nomads the people whom the romans called huns in the three hundred and seventies by five hundred the balkans in the eastern empire were under roman control again the west however was very different there a sector of the goths called by us the visigoths controlled gaul modern france south of the law and most of spain another sector the called by us the ostrogoths controlled italy and the alps burgundians control the rhone valley vandals controlled north africa modern tunisia and algeria a set of small scale frankish kings controlled most of northern goal and southeast britain a province actually abandoned by the romans already in the early fifth century was in the hands of tiny scale tribal communities called generically by us and perhaps by themselves angles and saxons there were others too in smaller areas territories of the former western empire which were not under the control of military elites originally from outside it's borders were very few and scattered mauritania roughly modern morocco parts of the central alps around kerr and western britain particularly wales plus brittany none of these had any link with the others still less with the roman empire in the east and they lost a row and identity fairly quickly too,0
B0078O9TMQ,i was twenty five and hanging upside down in a land cruiser in ethiopia's argued and desert dust layered my khakis this was not what i had imagined when at seventeen i signed an eight year contract with the marine corps in exchange for a college scholarship i seen myself in an infantry bay italian covered in camouflage and face paint i knew it was dangerous that was part of the attraction if i died as a marine i envisioned an honorable death a death in combat i never imagined losing my life in a car wreck or to a pack of baboons hussein you alright i couldn't see hussein's face yes sir his voice trembled ray charles crooned jojo acid ga a song have you come as sweet and clear as moonlight through the pie what the hell was that i asked dick dick hussein said dick dick i had only a fleeting recollection of seeing deer like dick dicks on safari in kenya as a young teenager yes sir hussein said again gasoline fumes filled our vehicle we needed to get out and secure gear i flipped the thumb release on my spyderco knife slice the seatbelt with the half serrated blade and pulled myself out of the shattered window hussein crawled out of his side we stashed our gear and surveyed the damage i should have just just hit it hussain observed damn right you should have i thought to myself bottling my anger why didn't i just tell him to slow down my blood pressure rose as reality set in i was responsible for a team of five highly trained marine human intelligence specialists on the frontiers of the global war on terrorism i always told my team to drive safely and there i was standing in front of a crumpled forty thousand dollar vehicle our mission stalled in our lives having faced unnecessary danger i was pushing too hard in more ways than one and i dreaded the conversation that i would have to have with my boss back at our headquarters in old french foreign legion outpost in djibouti called camp lemon yet my boss a gruff marine colonel ordered me to report to his command post as soon as we returned sir lieutenant barakat reporting as ordered sir i walked into the colonel's tent and locked my body at attention he was the senior human intelligence officer in our horn of africa task force at ease lieutenant he said i relaxed blocked my hands behind my back and widen my stance sir i need to apologize there is no excuse i was in charge i screwed up it won't happen again lieutenant that's right you screwed up but we have a mission to accomplish learn from what happened press on got it he said looking at me yes sir i popped back to attention the marines way of saluting superior officers when indoors carry on lieutenant he said carry on,1
B00JEMMP12,in children's entertainer whose dirty secret was buried half a century ago and is now all but lost in the soup of dementia no listen fingered groin pirate for me to approach as he opens his gate oh crazed paint and wrought a ragged cottony asked to hedge flanks the gate i can see the mange like patches where the bunglers render his slip to reveal friable bricks the one brand scotch and his nog a hide bag waist down that bad bad hand of his know failed oboist fox scores all around listening covetous lead to a project just pupil gazing at us souci autumn garden and broken paling no no none of those i was not in the bruce cant of the day interfered with i didn't have what it takes no adult wanted to love me in that way as pretty enough but it takes more than prettiness it takes foolhardy insouciance it take makes uncomprehending nerve to return the stare of the not yet abuser the tempter and so in his eyes legitimize the compact and become complicit willing and an equal partner in sex crime only the rash venture into the unknown from which there is no chaste return i never had that row nationalise was never a daredevil look right look left look right again then repeat at all so now a pre doted i'm left bereft i'm denied the sinequan on of recollect of bitterness mnemonic poignancy denied a cause of self pity a cause the cause denied then the chance to incite the pity of others to milk the world sympathy gland i lack the paramount qualification of the auto encyclopedia pst no abuser i am apparently unique in this no abuser so no life no story were i to stroll down false memory lane at dusk i might pick out a mac lurking in the grubby oldest beside playground you that you but that would be to invoke nothing but dated cliche play crimes max the prejudice surely wouldn't announce himself by that done uniform he'd have had a gift for camouflage he'd have been in mufti he'd have been anywhere but on the school bus as well as cliche it would be a lie there are straws her mendacity best left on broached why be so fastidious lies a human's desperate bombs and risible solace is a where would we be without monotheism fasts judicial impartiality the eucharist sincerity he pokes prescription allies ninety nine names and seventy two virgins weather forecasts life plans political visions conjugated magpies circumcision sacred cows the power of prayer insurance policies gurus prescriptions the common good astrology way where indeed put those are the big lies little lies micro fibs the different they're insidious they go undetected pebbles added furtively to a can every time i write once upon a time i am anyway already exuding the disputable conjuring of photocopy of a faded print made from it to try to negative i'm striving to distinguish the original from it's replays so why add to the store of the provisional the forms and shades of what used to be already hideously mutable every act of recall is both an erosion and an augmentation i remember there for i reshape further memory is susceptible to contamination by a secondary memory of the place where i find myself when the first occurs thus i cannot help but picture the swaying mane of the weeping willow i'm standing beneath at east harlem in summer nineteen ninety six when my mind was sudden only filled with dizzy joyful chlorinated night more than thirty years before the night i caught the ball of my right foot beside the swimming pool at westpark from broken glass crown cork i didn't realize i had done so and laid a trail of blood through the loud house were teenagers clutching bottles of fruit gum bright liquors shedding inhibitions and just a few clouds the secondary location seeps into what is playing in my inner cinema just as the gaumont hefty nineteen thirties tutors decor would intrude on the purity of the screens illusionism westerns canyons garrison hoodoos denver piles batman the grin and the restless gun the top hat on the dunes and forbidden cargo with joyce grenfell and,1
