asin,document,label
B07F17ZJGD,don't always talk about the effects of history i'm so glad mine did my nine told me how her husband my gramps had almost fallen victim to hitler's wolf packs in the north atlantic as he escorted convoys back and forth to supply britain's food and war material her father had narrowly escaped a shell blast and glibly and nineteen fifteen her grandfather been dave avidly george britain's wartime prime minister he was party to decisions that change the world he laid the foundations for a welfare state in the uk threw his weight behind war with germany in nineteen fourteen agreed to the establishment of a jewish homeland in palestine shaped the versailles settlement and encourage the disastrous greek attack on turkey after the first war the war each decision had enormous often unimagined consequences many of which we are still living with it each began as a conversation a signature on a piece of paper a single moment on a particular day anniversaries offer a moment to take stock and remind ourselves that what we see in the present has its genesis in the past events do not spring from a vacuum they form and evolve over time and their present nature as a reflection of their histories it is deeply affecting to study the slaughter of the first day of the somme the sinking of the titanic or the cataclysmic great lisbon earthquake but it always feels different more immediate on the day of the year on which it happened throughout my career across television radio podcasts online video social media posts articles and books i have repeatedly seen anniversary stories go viral be shared by tens of thousands online and watched by millions the first program i ever made covered this sixtieth anniversary of the start of the battle of el alamein and when it was broadcast on the exact night in october when montgomery's heavy guns opened fire in the western desert it really struck a chord with the audience i've been very lucky to be president so many anniversary since i helped to drop a wreath from the deck of a british frigate into the choppy seas off cape trafalgar exactly two hundred years the hour since british french and spanish ships opened fire in that climactic naval battle i've stood on the somme battlefield at dawn looking at a landscape of rolling feet fields flecked with wild flowers one hundred years to the minute after one thousand whistles and an army of young men at their trenches i've watched galloping male clad horsemen charging up the slope at battle in sussex during a huge reenactment in two thousand and six with the largest number of people packed onto that field since the first battle of hastings exactly nine hundred and forty years before watching the events i've often asked myself why this particular date should drive us to engage with these moments in our past they remain just important relevant fascinating or tragic on any day of the year yet none of our street is a direct link that forces us to stop and acknowledge the past on the eleventh hour of the eleventh day of the eleventh month in nineteen eighteen the guns of europe fell silent after four years of the most bitter and devastating fighting the war to end all wars was finally over the armistice was signed at five am in a railway carriage in the forest of compiegne in france on november eleventh nineteen eighteen on the seventh of november nineteen nineteen george the fifth issued a proclamation calling for two minute silence where all locomotion should cease so that in perfect stillness the thoughts of everyone may be concentrated on reverent remembrance of the glorious dead now one hundred and years later a two minute silence is still observed throughout the country the formal end of the first world war is still marked lest we forget not just remember the appalling losses of that conflict but those who have been killed or injured in the line of duty ever since remembrance is something we should always be mindful of but we can't think about everything all the time and having a special day ensures that each year we will be reminded of our debt to those who fought on our behalf and obligations to those who continue to struggle with the consequences of war this book is my attempt to harness that connection and explore some of the most important and interesting moments from our past each entry gives a short precis of a day which continues to influence our present and future some like armistice day the ides of march you might have heard of some i hope will come as a surprise the day for instance the napoleon ran away from a group of rabbits showed that the great emperor's supposedly inexorable rise to power was stoppable whilst the second of august thirteen forty three when john cleese one became a pirate and singlehandedly declared war on the king of france is a vivid example that we don't have to be the victims of history we can choose to make our own each entry is the merest tip of the iceberg each page could be a book in it's own right and whole books have been written about each sometimes many i relish the opportunity while studying history university,0
B06XTXSSTY,it's good news the lane my say she grunts no really the supreme court has granted us an appeal they wouldn't do that unless they felt they were real grounds to hear the case there's a strong chance we'll get a new trial and if we do i feel that we can win it celine stares at me for a long time then she puts her cigarette out in the chipped glass ashtray on the coffee table when will the judges decide what can i tell justin he'll get a second chance it's killing him in there he gets beat up all the time he's telling me he's going to join a gang for protection he needs help i nod it'll probably take about six months celine size longtime it's something for justin to hang onto i lean over pick up the bourbon and stand you don't need this i walked the glass into the kitchen and empty it into the sink when i come back salinas on her feet you're a strong woman saline and you have to be the strongest you've ever been for your son celine bags difference her eyes harden i nod again hoping the fire i see in her will survive the coming months i walked to the car and started look at my own eyes in the rearview mirror you'll get that woman's boy out of prison i say you will and i mean it people like saline and just another reason i left the da's office to become a defense attorney the reason i often violate the sacred rule of loitering don't get personally involved when i care about the client it's always personal for me but not all clients are like the bowers many of my clients are guilty of everything they're charged with and then answer they don't hire me to get justice but to avoided at all costs find loopholes get the evidence excluded spin the jurors' heads with clever cross examinations and break their hearts with hard luck stories it doesn't matter how just get them out of there and the worst among them are the entitled executives who play shell games with other people's money the white collar defendants who drive to my office in bentleys and asked my secretary if she can validate their parking i care about those clients about as much as they care about everyone else i'm only in it for the money an hour after i get back to my office i'm set to meet one of them philip baldwin philadelphia's own homegrown many made off baldwin turned his family's hundred year old private investment firm into a ponzi scheme since the day of his indictment by a federal grand jury philip baldwin has sworn his innocence and vowed to fight the charges all the way to the united states supreme court baldwin's trial is set to begin in three weeks and my law partner susan klein and i are counting on the fees the case will bring in to pay her overhead at nine forty five i joined susan as sadder office and we walked down the lushly carpeted hall toward one of our conference rooms the feel of our offices sleek and modern a marble floored lobby with tiger wood receptionist desk recessed lighting throughout white walls adorned with original paintings of iconic philadelphia city seems boathouse row the art museum independence hall we enter the conference room and baldwin stands to greet us that read that baldwin wore a ten thousand dollar william fear of vandy suits the deep blue double breasted number he as on now certainly looks like it could go for that much he paid much more for his particularly watch and sapphire cufflinks baldwin even has a rich man's hair thick silver grey and sculpted it his chiseled fifty five year old face we all sit down and baldwin begins mick susan thank you for agreeing to meet with us at the last minute some things have happened and kimberly and i felt it important to see right away he nods toward his thirty year old second wife who is model tall and thin with superbly highlighted brunette hair and blazing blue eyes kimberly baldwin is one of the,0
1405543612,ins jim jr said stanford and taylor lived there were at least fifty six kids living on the stock tales block when the boys were small one family that live close by had twelve children their mother made daily grocery store runs to feed her breed and had a drinking fountain and installed in their home the bridge across san diego bay that would connect the peninsula of coronado to the city of san diego in nineteen sixty nine was not yet built consequently there is almost no traffic for mothers to worry about the kids were out all day at night skateboarding popping wheelies on their bikes playing frisbee and happily avoiding adult supervision the older kids surfed at coronado beach where the navy seals began doing training exercises in nineteen sixty two coronado in this era was straight out of a beach boys song a small idyllic southern california town that looked like a hollywood film said no one yet knew that the biggest drama the island peninsula would see would not be of the cinematic variety instead it would be born of the unexpected consequences of the vietnam war a conflict that would bring death to the island and wreak havoc on the lives of the town jones high flying coronado navy pilots their wives and their children during the lengthy vietnam conflict nineteen sixty five to nineteen seventy three and even earlier the communist north vietnamese would capture hundreds of american military pilots from coronado and from all across the country these men would become prisoners of war p o w's for years or eve even worse would disappear forever as missing in action am i a their wives who work tirelessly to save them were told by their own government to keep quiet and to stay in the shadows out of the media spotlight until their government could bring the men home after years of silence the ladies decide this approach simply would not do over time these military wives would take matters into their own hands forever changing the course of their husbands fates and american military culture the story of these largely unknown heroines begins here in coronado with a reluctant sorority of whim women who had become more powerful and influential than they could ever have imagined chapter one the right wife in the nineteen sixties navy fighter pilots had a twenty three percent likelihood of dying in an aircraft accident over twenty year career not including combat deaths in order to survive in this line of work a man had to possess an enormous ego one that rivaled those of heads of c state are hollywood film stars confidence a steady hand in the idea that you could never ever be shot down where requirements for any one in this dangerous business if you thought for more than two seconds about what you are doing you would most likely end up dead and kill everyone else on the play lane with you a nineteen seventy five steady in aviation space and environmental medicine on the outstanding jet pilot found that many successful pilots were first born children with a close relationship with their father reinforcing positive male identification another finding from the same the study noted that twenty one of the first twenty three astronauts he went on space flights were first born the pilots were self confident showed a great desire for challenge and success and were non introspective and author tom wolfe's famous words these men were made of the right stuff the right stuff extended beyond the professional into the personal a pilot had to enjoy parties since his time on earth might be short he had to be able to hold his liquor lots of it at night and then get up at the crack of dawn and climb into the cockpit before his morning coffee finally a pilot needed the right wife attractive kind a model mother and an excellent cook her job was to make sure he could do his job the military cranked out training manuals for her that were every bit as rigorous as his each branch of the service put officers' wives through their own kind of basic training advising the young women who married into the military on everything from their wedding night lingerie to conversational taboos at social gatherings women were judged on their abilities in the domestic sphere above all and were given advice from senior wives such,0
B002V0PZI4,back in the decades since i'd observed the sclerotic build up of family photographs resentfully and i chafed at my mother's usurpation of my drawer and closet space and when she'd asked me to clear out my old boxes of books and papers i'd reacted like a housecat in whom she was trying to instill community spirit she seemed to she owned the place which of course she did this was the house where five days a month for ten months while my brothers and i were going about our coastal lives she'd come home alone from chemotherapy and crawled into bed the house from which a year after that in early june she'd called me in new york and said she was returning to the hospital for more exploratory surgery three and then had broken down in tears and apologized for being such a disappointment to everyone and giving us more bad news the houseware a week after her surgeon had shaken his head bitterly and sewn her abdomen back up she'd grilled her most trusted daughter in law on the idea of an afterlife and my sister-in-law had confessed that in point of sheer logistics the idea seemed to her pretty far fetched and my mother agreeing with her had then as it were put a check beside the item decide about afterlife and continued down her to do list in her usual pragmatic way addressing other tasks that her decision had rendered more urgent than ever such as invite best friends over one buy one and say goodbye to them forever this was the house from which on a saturday morning in july my brother bob had driven her to her hairdresser who is vietnamese and affordable and who greeted her with the words oh mrs fran mrs friend you look terrible and to which she'd returned an hour later to complete her makeover because she he was spending long hoarded frequent flyer miles on two first class tickets and first class travel was an occasion for looking her best which also translated into feeling her best she came down from her bedroom dressed for first class said goodbye to her sister who had travelled from new york to ensure that the house would not be empty when my mother walked away from it to say some one would be left behind and then went to the airport with my brother and flew to the pacific northwest for the rest of her life her house being a house was enough slower in its dying to be a zone of comfort to my mother who needed something larger than herself to hold onto but didn't believe in supernatural beings her house was the heavy but not infinitely heavy and sturdy but not everlasting god that she'd loved and served and been sustained by and my aunt had done a very smart thing by coming when she did but now we needed to put the place on the market in a hurry we were already a week into august and the house's best selling point the counterbalance to it's many defects it's tiny kitchen it's negligible backyard it's too small upstairs bathroom was it situation and the catholic school district attached to the church of mary queen of peace given the qual city of the webster groves public schools i didn't understand why a family would pay extra to live in this district in order to then pay further extra for schooling by nuns but there were a lot of things i didn't understand about being catholic according to my mother catholic parents from all over st louis eagerly awaited listings in the district and families in webster groves had been known to pull up stakes and move just one or two blocks to get inside it's boundaries unfortunately once the school year started three weeks from now young parents wouldn't be so eager i felt some additional pressure to help my brother tom the executor of the estate to finish his work quickly i felt a different kind of pressure from my other brother bob who had urged me to remember that we were talking about real money people knock seven hundred eighty two thousand dollars down to seven hundred seventy thousand dollars when they're negotiating they think it's basically the same number he told me well no in fact it's twelve thousand dollars less i dunno about you but i can think of a lot of things i'd rather do with twelve thousand dollars then give it to the stranger who's buying my house but the really serious pressure came from my mother who before she died had made it clear that there was no better way to honor her memory and validate the last decades of her life than to sell the house for a shocking amount of money counting had always been a comfort to her she wasn't a collector of anything except danish christmas china and mint plate blocks of us postage but she maintained lists of every trip she'd ever taken every country she'd set foot in every one of the quote wonderful exceptional european restaurants on quote she'd eaten in every operation she'd undergone and every insurable object in her house and her safe deposit box she was a founding member of a penny ante investment club called girl tycoons whose portfolios performance she tracked my newly in the last two years of her life as her prognosis worsened she'd paid particular attention to the sale the price of other houses in our neighborhood writing down their location and square footage on a sheet of paper marked real estate guide for listing property at eighty three webster woods she'd composed a sample advertisement the way somebody else might have drafted her own obituary two story solid brick three bedroom center hall colonial home unshaded lot on cul-de-sac on private street there are three bedrooms living room dining room with bay main floor den eat-in kitchen with new g e dishwasher etc there are two screened porches two wood-burning fireplaces two car attached garage security burglary and fire system hardwood floors throughout and divided basement at the bottom mm of the page below a list of new appliances and recent home repairs was her final guess about the houses worth nineteen ninety nine este value three hundred and fifty thousand dollars plus this figure was more than ten times what she and my father had paid for the place in nineteen sixty five the house not only constituted the bulk of her assets but was by far the most successful investment she'd ever made i wasn't a ten times happier person than my father her grandchildren weren't ten times better educated than she was what else in her life had done even half as well as real estate it'll sell the house my father had exclaimed after he built a little half bathroom im in our basement it'll sell the house my mother had said after she paid a contractor to redo our front walkway and brick she repeated the phrase so many times that my father lost his temper and began to enumerate the many improvements he'd made including the new half bathroom which she evidently thought would not sell the house he wandered away loud why he'd bothered working every weekend for so many years when all it took to sell the house was buying a new brick walkway he refused to have anything to do with the walkway leaving it to my mother to scrub the moss off the bricks and to chip away gently at the ice in winter but after he had spent half a month of sundays installing decorative molding as in the dining room mitering and spackling and painting he and she both stood and admired the finished work and said over and over with great satisfaction it'll sell the house it'll sell the house it'll sell the house long past midnight i turned off the lights downstairs and went up to my bedroom which tom and i had shared until he went away to college my aunt had done some cleaning before she went back to new york and i had now taken away all the family pictures and the bedroom looked ready to show to buyers the dresser tops and desktop were clear the grain of the carpeting was neatly scalloped from my aunts vacuuming of it the twin beds had a freshly made look and so i was startled when i peeled back my bedspread to find something on the mattress by my pillow and it was a bundle of postage stamps and little wax paper envelopes my mother's old collection of plate blog rx the bundle was so radiantly out of place here that the back of my neck began to tingle as if i might turn around and see my mother still standing in the doorway she was clearly the person who'd hidden the stamps she must have done it in july as she was getting ready to leave the house for the last time some years earlier when i'd asked her if i could have her old plate blocks she'd said i was welcome to whatever was left when she died and possibly she was afraid that bob who collected stamps would appropriate the bundle for himself or possibly she was just checking items off her to do list but she'd taken the envelopes from a drawer in the dining room and moved them upstairs to the one place i would most likely be the next person to disturb such micro-manage aerial presence the private message that the stamps represented the complicit wink in her bypassing of bob the signal arriving when the sender was dead it wasn't the intimate look that faye dunaway and warren beatty exchange and bonnie and clyde and instant before they're both shot dead dead but it was as close to intimate as my mom and i were going to get finding the bundle now was like hearing her say i'm paying attention to my details are you paying attention to yours the three realtors i interviewed the next day were as various as three suitors in a fairy tale the first was a straw haired shiny skinned woman from century twenty one for whom had appeared to be a struggle to say nice things about the house each room came as a fresh disappointment to her and her strongly cologne male associate they conferred in low voices about potential and additions my mother was a bartender his daughter who never finished college and her taste was what she liked to call traditional but it seemed to me unlikely that the other houses on century twenty one's list were decorated in substantially better taste i was annoyed by the real alters failure to be charmed by my mother's parisian watercolors the realtor however was comparing our quaint little kitchen with the hanger like spaces in newer houses if i won,0
B07BBWPG3G,chapter one secret love haiku i stood gazing at the heart of time knowing the priestess was still on the other side and her world is midnight hair flowed down his body like a dark shroud as his wings open wide creating a breeze across the soft grass his perfect lips curved slightly into a knowing smile a tainted glow formed across the ground surrounding the shrine giving it an eerie appearance as if pulled by some unknown force he glided closer to the maiden statue that stood with hands outstretched as if asking him for something his eyes became soft for only a moment in memory of the young priestess the statue mimicked so the guardians thought they could combine their powers and keep her from him with one angry wave of his hand the glowing grass seemed to his as it shimmered with an ominous aura and then hid the deception of the spell deep within it's blades it where the hell was kyoko she was supposed to have been back hours ago toyah growled for the tenth time in the last thirty minutes he ran an agitated hand through the silver highlights that mingled with his midnight hair as he looked out the open window in the direction of the shrine facing where no one could see he let worry slip into his golden gaze sookie looked up from polishing her bayonet one eyebrow twitching toya kayako is obviously not coming back tonight something must have come up so just give it up and give us a break she turned back to conway who was sitting beside her chief does he ever shut up come i smiled knowing better than to say anything out loud his stardust eyes hid the truth behind toy is complaining being the youngest guardian didn't make him naive in human years he was ageless as was his brothers he knew toya only acted mad to cover up the fact that he was worried even he was starting to get worried it wasn't like kyoko to keep them waiting the purple highlights and conway's hair shimmered as he raised his face to the window seeing the darkened sky kyoko better be back in the morning or i swear i'll go into her world and drag her back myself toya continued pacing he couldn't stand it when kyoko was away for this long it had been days now and he was getting angrier by the minute and worried stupid girl he clamped his mouth shut again when sookie cocked a warning eyebrow adam should be tall silent form stood against the wall where he'd been for the last hour is bluish gray trenchcoat give a slight twitch with an agitated movement that he tried to hide it had enough of toys rant about kyoko being late is amethyst eyes closed in an attempt to keep himself from telling toyah to simply shut up knowing toya probably wouldn't let anyone have any peace until kayak overturned shouldn't be bit his tongue to keep from making his brother's temper worse the amethyst guardian tried to stay tranquil as always by meditating following his monk like teachings the truth was his nerves were so raw that at the moment even meditating wasn't working right now shouldn't be felt like he could strangle toya and still smile about it while doing so the planes of his calm face tightened and he lowered his head so his midnight blue hair would hide the evidence when toy and the other started getting ready to sleep shouldn't be took a thick blanket from the pile in the corner of their little shelter and headed for solitude he really just needed to get away from everyone especially toya shouldn't be hid well his jealousy for toya and the love kyoko held for his sibling day after day he stayed with the group only to be near her to protect her even though her eyes were always on toya should be ground his teeth painfully together he should be like his other two brothers kayu and kitaro and separate from the group to fight hire kui on his own but he knew he had to stay with the group to keep her safe he was one of her guardians and she needed him even call you and qatar have protected her from afar yes shin b knew he play the game well by hiding his attraction to kayako he had practised it for a long time even groping other girls especially of kayako was within earshot are watching so she would never find out a secret they thought he loved all women little did they know his heart belonged to only one is priestess usually he would pick sookie to grow up knowing she would hit em and the pain would help steady his thoughts he was such a coward when it came to telling kayako his true feelings lately it had been getting worse for him harder for him to hide coco trusted him smiled at him she talked to him often confiding her feelings to him when he caught her upset over toys immature ways it all shattered him little by little,1
B00FZYU6IC,well given like material conditions and another race would beget like results japan reproduces in the twentieth century the history of england in the nineteenth civilization is related to race only in the sense that it is often preceded by the slow inter marriage of different stocks and their gradual assimilation into a relatively homogeneous people note blood as distinct from race may affect a civilization in the sense that a nation may be retarded or advanced by breeding from the biologically not racially worse or better strains among the people and note these physical and biological conditions are only prerequisites to civilization they do not constitute or generated subtle psychological factors must enter into play there must be political order even if it be so near to chaos as in renaissance florence or rome men must feel by and large that they need not look for death or taxes at every turn there must be some unity of language to serve as a medium of mental exchange through church or family or school or otherwise there must be a unifying moral code some rule rules of the game of life acknowledged even by those who violate them and giving to conduct some order and regularity some direction and stimulus perhaps there must also be some unity of basic belief some faith supernatural or utopian that lifts morality from calculation to devotion and gives life nobility and significance despite our mortal brevity and finally there must be education some technique however primitive for the transmission of culture whether through imitation initiation or instruction where the through father or mother teacher or priest the lore and heritage of the tribe it's language and knowledge it's morals and manners it's technology and arts must be handed down to the young as the very instrument through which they are turned from animals into men the disappearance of these conditions sometimes have even one of them made destroy a civilization a geological cataclysm or a profound climatic change and uncontrolled epidemic like that which wiped out half the population of the roman empire under the and nines or the black death that helped to end the feudal age the exhaustion of the land or the ruin of ag culture through the exploitation of the country by the town resulting in a precarious dependence upon foreign food supplies the failure of natural resources either of fuels or of raw materials a change in trade routes leaving a nation off the main line of the world's commerce mental or moral decay from the strains stimuli and contacts of urban life from the breakdown of traditional sources of social discipline and the inability to replace them the weakening of the stock by a disorderly sexual life or by an epoch korean pessimist or quietest philosophy the decay of leadership through the infertility of the able and the relative smallness of the families that might bequeath most fully the cultural inheritance of the race a pathological concentration of wealth leading to class the war's disruptive revolutions and financial exhaustion these are some of the ways in which a civilization may die for civilization is not something inborn or imperishable it must be acquired a new by every generation and any serious interruption in it's financing or it's transmission may bring it to an end man differs from the beast only by education which may be defined as the technique of transmitting civilization civilizations are the generations of the racial soul as family rearing and then writing bound the generations together handing down the law of the dying to the young so print and commerce and a thousand ways of communication may bind the civilizations together and preserve for future cultures all that is of value for them in our own let us before we die gather up our heritage and offer it to our children,0
B00WZOR93A,damn it smelled like a ballpark malika called her breathed deeper closed his eyes and let the grin spread across his face as he took in the mix of sweat and grass and old beer and well worn wood and leather that spelled baseball it made his palms itch for a bat it made his gut twist as once again he contemplated the possible monumental insanity that had led him to buy a baseball team with his two best friends he still suspected alex had put something in that very good bourbon they'd been drinking when he'd gotten mal to say yes to his crazy proposal or maybe lucas lucas was the doctor he had plenty of access to drugs still here he was new york though right at this moment staten island part owner of the worst team in the major leagues the new york saints and currently in charge of bringing the security in there stadium up to scratch then wiped the grin from his face deacon field was a rabbit warren a beat up crazy rabbit warren figuring out how to keep it the players and the people who would fill the seats save because if one thing was for damned sure it was that no one was getting hurt in his ballpark had been keeping him awake at night for months now rabbit warren or night deacon would be safe there would be no repeat of the attack that had changed his life and the life of his two best friends now as partners in the rabbit warren and the team that played in it no explosions and fire and death caused by diluted evil not on his watch he'd had practice early half a squadron of contractors in here doing what they could but there were limits to what could be achieved without some major remodeling which wasn't feasible with their budget or the time they'd had before the season started in fact he was starting to think the only way it would be feasible to do the work that really needed to be done why was if the saints relocated to a different field for a season a choice that wasn't going to be popular with their fans if it could be done at all yet another thing to worry about and now there was only one week left until the first game and he had a to do list that was so long he didn't want to think about it lack of sleep wouldn't kill him though and he found himself arriving for work at the crack of dawn each day heading for deacon field first instead of his own offices and climbing to a different part of the stadium to sit and smell the air today finally he'd let himself into the owner's box sliding back the windows to let the early morning air seep in and carry the smell up to him it was the closest to peaceful things got these days these first few minutes the rest was sheer chaos good thing he liked chaos ooh baby shake it music smashed through the morning silence his eyes flew open what the fuck shake baby shake it mal stock to the front of the box stared down at the field took in the twenty or so women wearing skimpy little gem bras and leggings and shorts and groaned heed forgotten the damned cheerleaders shake it like you mean it he gritted his teeth cheerleaders help baseball teams didn't have cheerleaders alex could call him a dance troupe and spout off about getting butts on seats all he wanted but they were cheerleaders and they didn't belong in baseball no matter how good they might look prancing around down there are long legs and long hair and big boobs he allowed himself a moment to appreciate the view and found his eyes drawn to the woman at the front of the squat the one in charge judging by the way the others were following her moves as she bent and stretched in ways that were arresting despite the god damned annoying music half a foot shorter than the shortest of the others her hair of vivid slick of cropped scarlet unlike the long falls of blonde and brunette surrounding her she was also built sleeker she lacked the curves that were testing the limits of the lycra worn by the rest but as the music changed to some sort of sinuous beat and she started to demonstrate a kind of twisting hip shimmy thing he felt his mouth go bone dry ham who was surprising the turf beneath her feet wasn't scorching with each coiling move she made sex on legs he blinked tried to bring his mind back to the job at hand hot or not he didn't remember clearing a cheerleading practice for this morning that meant he had to go down there and find out what the hell she was doing on his field,1
B073PBSH29,can i help you with anything no sit a cot said in his own tongue his voice was harsh and he seemed irritated so murray sat without another word he said a steaming stack of flat bread on the table along with a plate of sliced fruit handed her a cup of cold water and another bowl of what seemed to be tea at least the steam rising from the bowl smelled herbal and murray noticed a few tiny leaves floating in the liquid a cut sat across from her despite her hunger author mari waited to see if a cot practised some sort of ritual before eating she didn't want to appear rude if he prayed or gave thanks to his creator eat he ordered you don't say something before you eat say something what would i say i was just wondering if you have a prayer or something a prayer you know like thanks for the food or give us this day our daily bread a way of expressing gratitude to a higher power for the food that kind of thing do you mari grinned yeah rub a dub dub thanks for the grub ye god this is what you call a joke jeez a cot yes it's a joke it's an old camp joke where is your sense of humor hamp oh a place where we were it where humans send their children for fun they live in the eu well kind of like this in the wilderness for a time to learn and things you went to this camp mp a cop shoved a plate in front of her filled with bread and fruit murray didn't see any silverware so she followed his example and tore the bread into chunks with her fingers she popped a piece into her mouth and chewed with relish delicious ma murray said this is so good thank you a cot thank you for preparing breakfast she noticed a slight blush in his cheeks and she wondered if it was embarrassment or pleasure at hearing her words probably embarrassment because he'd cooked for a subspecies camp oh yes i went to camp every summer and er what did you learn i don't think you want to know what i learned was that the corners of mary's eyes crinkled with mischief i ah ha learned what a boy looks like naked a cot spit out his tea an odd look came over his face and murray wondered if he would order her away from the table but then he began to laugh he laughed in a deep voice choice and marie giggled along with him there's just something about escaping certain death and dismemberment that makes you laugh she decided don't think about the other women don't think about them,1
B0089F4SMO,they must have driven the same way berman and his three little girls south out of sonoma along the serpentine highway leading toward the petaluma dump the hills on either side of the road rise and fall as they reach towards the horizon and on that morning they would have been cloaked in grey slumber before the dawn as her father drove carmina was aware of the occasional passing car and every few minutes she'd ask him where they were going he finally told me to shut up and sat down she remembers now we were terrified something was very wrong it seemed like we drove for a long time then i was aware that we had turned onto a dirt road and then we stopped something had changed the air seemed thick for some reason and everything was silent there were no sounds at all labour just lambs being led to the slaughter outside the car it was just about dawn so the light was dull and grey inside the shadows were darker everything was black and white including her father's face as he turned toward them i remember looking over at sofia she was holding baby teresa who was asleep then he called to me carmina get up here it didn't sound like papa anymore i don't know how to explain it but it wasn't his voice i was afraid but i didn't know what else to do i started to go up but sophia said no she pushed me down on the floor behind his seat and motioned for me to stay there roman demanded that sophia hand him teresa but she wouldn't maybe she saw the knife she held on tight but he leaned over the seat and took the baby she wasn't strong enough to hold on carmina rooms quiet sniffling every few seconds as the car turns onto the gravel road into the dump where the nightmare began detectives brown and ballenger arrived at our house on baines ave and parked around the corner they knew the street was only a block long and they didn't want to take the chance that my father would spot them if he was there mike brown was sure they were going to catch romans halsey though he just hoped it wasn't too late for whoever else might have been in the home they had no idea what they were getting into they couldn't even discuss a plan until they got close enough to see the house they did now that the suspect was armed that he had committed a murder and an attempted murder with cold blooded efficiency and that he'd already proved willing to look a man in the eyes and shoot him without warning or provocation slipping quickly through a neighbor's yard they peaked around the corner it didn't look good there wasn't much cover between the street and the front of the house just a big open front yard near our front door and detective brown saw two small bicycles with training wheels one of them tipped over onto it's side and a tiny tricycle kids in the house he thought that complicates things just as they were about to move a woman came out of a neighbouring house and asked what they were doing sheriff's department get back in your house brown demanded when the woman retreated the two detectives rushed forward their forty five caliber semiautomatic handguns held shoulder high aimed at the house as he advanced brown saw a bright red smear across the white front door blood reaching the house ballenger positioned himself to the side of the door brown crouched beneath the large picture window he popped up to look in the window then dropped out of sight in that split second he saw blood splatters inside the house on the wall opposite the window ballenger pushed the door open slowly and took a quick look inside then as mike brown covered him at the picture window he went in the doorway and found himself in the living room with my parents bed in it a second later brown followed him inside clearing the tv room as ballenger covered him from any one suddenly appearing in the hall furniture was overturned the tv was on and the screen was splattered with blood as was the wall behind it there were more blood spatters and smears on the walls in the hallway and there lying in a pool of thickening blonde was the body of a young woman it was my mother angeles lc though the two detectives quickly cleared the rest of the house covering each other as they moved,0
B002V5D1W6,each to each fine strand of hair on his head his ears were investigated and found to be perfect your daddy and i love you very much she whispered drowsy as she relinquished him to a nurse hospital sounds squeaky laundry cart rattling breakfast trays clunking equipment dollies roused her early she was in the middle of a huge yawn and a luxuriant stretch when her parents entered our private room good morning she said happily i'm surprised you're here and stead of about the nursery window with your noses pressed against the glass but then they don't open the curtain she broke off when she noted their haggard expressions is something wrong cliff and meg powers glanced at each other meg gripped the handle of her purse so tightly that her knuckles turned white cliff looked as though he just swallowed bad tasting medicine mom dad what's happened oh my god the baby aaron there's something wrong with air and carla threw off the covers with flailing arms and pumping legs on mindful of the pinching soreness between her thighs and tend only on racing down the hospital corridor to the nursery meg powers rushed to her daughter's bedside and restrained her know the baby's fine he's fine i promise kayla's eyes widely searched those of her parents then what's wrong she was on the verge of panic and her voice was shrill her parents rarely got ruffled for them to be so obviously upset was cause for alarm sweetheart cliff power said softly laying a hand on her arm there's some distressing news this morning he silently consulted his wife once more before saying the american embassy in cairo was bombed early this morning as a violent shudder shimmied up through kayla's stomach and chest her mouth went dry her eyes forgot how to blink her heart thudded to a halt before sluggishly beginning to beat again then gradually gaining momentum as she assimilated what her father had said it accelerated to a frightening pace richard she asked on a horse croak we don't know tell me we don't know her father insisted everything is in chaos just like the time this happened in beirut there's been no official word turn on the tv carla i don't though you should heedless of her father's warning she snatched the remote control from the bedside table and switched on the television set that was mounted on the wall opposite the bed extent of the destruction at this point as undetermined the president is calling this terrorist bombing and outrage an insult to the peacekeeping nations of the world prime minister she changed channels frantically punching the buttons on the remote control with trembling fingers costly though it will probably be hours even days before the death toll is officially released marine units have been mobilized and along with egyptian troops are clearing the rubble looking for survivors take getting credit for this abomination is a terrorist group calling itself kyla change channels again it was more of the same when the video cameras swept the area and she saw the bodies that had already been recovered neatly lined up on the ground she threw down the remote control device and covered her face with her hands richard richard darling don't give up hope they think there are survivors but meg soothing words fell on deaf ears she clutched her weeping daughter's body hard against hers it happened at dawn cairo time cliff said we were notified just as we were getting up this morning there is nothing we can do at this point but wait sooner or later we're bound to get word of richard it came three days later delivered by a marine officer who rang the doorbell of the powers his house kyla realized the moment she saw the official car pull up to the curb that subconsciously she had been waiting for it she waved off her father and went to answer the door alone mrs stroud yes i am captain hawkins and it is my duty to inform you but darling that's wonderful kyla had exclaimed why are you so downcast i thought you'd be jubilant well hell carla i don't want to go off to egypt while you're pregnant richard had said she touched his hair i'll admit i don't like it for that reason but this is an honor,1
