asin,document,label
B00DEOVSNC,that civilization perhaps more than any other we shall look at will really set the basis for what a civilization should be that as it should be urban based it should be literate it should be based on intensive agriculture and it also will depend very heavily on trade not just local and regional markets but long distance trade and in men the ways will be astonished to learn that it is in the early cities of sumer the earliest of those civilizations in mesopotamia where many of the basics of organized life or civilized life first emerged between thirty five hundred and thirty one hundred bc we also look at egypt another very ancient civilization and a civil asian well known to people because of the fascination with egyptian objects this goes back at least to the roman age and there is a certifiable not disease but obsession known as a gift to mania first afflicting white robin republican senators and continuing through the roman age right down to the modern age and again this core arts is in the nature of introduction to the origins evolution and achievements of egyptian civilization and therefore although the three lectures we devote an early egypt act as really an entree into other courses that offer far more detailed examination of egyptian life religion and culture also these civilizations are perhaps known through those interested in biblical history and in the great religious traditions of the west and again there will be a lecture dealing with the hebrews and the hebrews are really rather late to the whole cultural scene of this world will start in the so called iron age age at the time of the divided kingdom for those familiar with the terminology of the old testament that is at the time of the kingdom of israel and judah we will look at the historical information we have on the hebrews the evolution of these kingdoms and the basis upon which of the great religious vision of the west that is the transcendent monotheism the god of abraham yahuah as he's known in his hebrew name how that notion comes about among the hebrews and how it is transmitted to later generations perhaps one of the most important if not the all important achievements certainly for western civilization coming out of these great traditions and again this will act as an entree re for those interested in studying the great religious traditions that issue forth from these early hebrews and we will end with the persian empire the persian empires established in the sixth century bc this is an empire that in many ways sums up the achievements of all the early civilizations of the first literate civilizations that go back to ancient sumer in the period known as the earth period from thirty five hundred and thirty one hundred bc the persians will also incorporate egypt all of the other lands that have been influenced or contributed to these early civilizations and with the persian empire with that that great achievement the mo successful state in many ways until the roman empire under king darius who ruled from five twenty one to to forty six bc we shall end this course and that is an appropriate point to stop because king darius is the great king of persia as he would be known in the contemporary records is the great king who whores what the greeks and embarks on this are very very important new chapter in history that is the struggle between the persian empire and the greek city states and that opens up a whole new set of relationships and developments at least in the western tradition so that's a fitting point to stop and above all i think these civilizations we shall examine will invite comparison to other early civilizations those interested in the civilizations of china or later of india even the megalithic stone age civilizations of western europe and above all the civilizations of the america will find many fruitful comparisons in the analysis were going to offer and finally i think it's important all important for all of us to understand the origins of these great traditions that come out of the near east war as many would say today the middle east they do stand behind the traditions of classical greece the greeks themselves acknowledged their great debt to these older civilizations the greeks were fascinated with early egypt and as plato was said in several occasions the greeks never invented anything on their own they got it from the earlier peoples although he adds the provisos that everything the greeks took they improved dealing obviously with a great perspective so this is the aim of the co course and by the end of the course will be able to wrap up what we have learned about these great traditions and how they will influence subject subsequent developments well with that said i think it is best to look at the cradles of these early civilizations and those are three river systems today,1
B002V5J4G8,and stay out of pools and swimming holes you can't wave a wand and clear up polio he said it's largely up to individual families elephants had one more suggestion since polio virus was often found in human feces and on the legs of house flies he called for a heavy spraying of ddt singling out the open pit toilets on the latin american and negro side of town others were less subtle blaming the epidemic on the wet backs who migrated north each year to ten san angelo's livestock and crops in early june with the temperature nudging one hundred and the polio count at sixty one the city council voted to close all indoor meeting places for a week theater marquees went dark in san angelo thursday night said the standard times there were no youngsters splashing in the mute possible swimming pool during the day no san angelo churches will meet sunday the lockdown was soon complete bars and bowling alleys shut their doors professional wrestling was cancelled at the high school popular country bands like snuff a smith and the snuff dippers steered clear of town so too did everyone else tour tourist traffic disappeared rumors spread about catching polio from an uncovered sneeze from handling money or from talking on the telephone we got to the point no one could comprehend a local pediatrician noted when people would not even shake hands for the most part local residents did what other americans had been taught to do and a polio epidemic make filth the enemy and cleanliness the goal measures that would have seemed preposterous a few weeks before such as monitoring the health of migrant workers and banning the sale of live stock within city limits gained quick public support it's bad said one state health official of san angelo's predicament all i can do is repeat and repeat my warnings clean up filth and breeding places of flies and insects and keep on cleaning up san angelo bought two fogging machines to bathe the city and d d t twice each day flatbed trucks would rumble through the streets spraying the chemical from large hoses while children danced innocently in the midst the trail behind as a goodwill gesture the local sherwin williams store provided ddt at no cost urging customers to drench the walls and furniture in their homes bring your own container it said one hardware store advertised it's own brand of insecticide queen city kill five times more powerful than d d t another promised and even stronger concoction called super activated bug juice fear of polio became the perfect selling tool the high tone cleaners vowed to disinfect it's equipment before each pressing and wash local santa flush as ads urge the closer scrubbing of the family toilet when polio is on the rampage clorox warned it's the dirt you don't see that does the damage companies hawked polio insurance while chiropractor's promised immunity from the disease keep your child's body correctly adjusted id said dr roy crowder and there is no likelihood of polio but nothing seemed to work by mid june more than half of san angelo's one hundred and sixty hospital beds were filled by polio patients almost all of them children under fifteen a small staff of doctors and nurses worked exhausting double shift volunteer tears overcame their fear of contagion to comfort patients pack their limbs with hot compresses and watch over those in iron lungs the ultimate nightmare was a thunderstorm that could knock out the respirators lining the makeshift isolation wards as one doctor recalled and an alarm in the hospital was sounded with the appearance of dark clouds in the sky pumping the hand lever of an iron lung fatigued even the most rugged of men and women after a short time but others stood by to relieve any tired pumper no patient died because of the failure of a respirator during a storm a half dozen polio experts arrived dispatched by the national foundation for,1
B00B3VM29C,chapter one using constraints to free up the mind what's the story what is going on in the brain of a jazz pianist this is a tough question for neuroscientists to answer how do you tuck a piano or even a keyboard into the tight enclosure of an m r i machine where the top is only inches from the reclining person's nose how can the jazz artist hear the music he is creating over the din of the m r i contraption itself and if you are doing this research in order to study creativity how can you tell that what you are seeing in the brain scan reflects actual improvisation and not simply the playing of a prearranged jazz piece these were the challenges faced by researchers charles lamb and alan braun as they plan their study of jazz improvisation they met the first challenge by leaning a specially designed non magnetic keyboard against the slightly raised knees of the reclined musicians the researchers suspended a mirror above the area so that the jazz artists could see the keys reflected their new musicians wear earphones these allowed them to hear the music they were creating the earphones also allow the musicians to hear a prerecorded jazz quartet accompaniment this accompaniment made the situation more similar to the conditions in which the musicians warden narrowly played the researchers wanted to see if there were parts of the brain specifically involved in improvisation rather than in simply playing jazz to do this they had the musicians play two pieces a jazz piece they had previously memorized and a piece that they improvised on the spot what did the researchers find as expected some areas of the brain were active no matter what the musicians played these were the areas involved in looking at the keyboard touching the keys and listening to the music in the improvisational piece there was also activity that possibly reflected the brain encoding new combinations of sounds but there were three other areas that were noticeably different to when the musicians improvised compared to when they played the memorized piece lemon braun found that the medial prefrontal cortex an area of the brain that is a few inches behind the center of the forehead was much more active during improvisation some investigators have associated this part of the brain with self expression and with an intentional focus on inner thoughts and sensations rather than external stimuli in some ways this is similar to what mikheil chicks at me hai called flow when creative artists are in a state of flow they're not consciously thinking ahead about the next note to play or the next brushstroke to make on a painting this doesn't mean that their actions are random they don't play just any old note instead it is as if they are being guided by a set of internalized rules or strategies these rules influenced the result but the artist doesn't need to consciously will each intention into an action it also turns out that what is not happening in the brain may be just as important as what is happening while the medial prefrontal cortex was more active there were two parts of the brain that were significantly less active when the musicians improvised compared to when they played the memorized piece one of these areas the aw orbital frontal cortex is involved with monitoring our behavior to keep it socially appropriate this is the area that prompts us to worry about what others think of us it tells us to behave to stifle a giggle at a funeral and not to swear in front of grandma during these tests this part of the prefrontal cortex was less active when the musicians improvised perhaps because being concerned about judgment from others inhibits creativity there was a second area that was quiet during improvisation the dorsolateral prefrontal cortex this part of the brain is involved in what are sometimes called the brain's executive functions one we are consciously pursuing a goal planning to achieve it and monitoring our progress this part of the brain is at work in children the prefrontal cortex is not fully developed,0
B07DGJFG5Z,not the rule this is a fascinating chapter in a long running story because the middle east has served as an arena for great power conflict since the beginning of recorded time in the first half of the twentieth century britain and france were the great powers of the day midway through the first world war they carved up the ottomans arab territory between them and once they had won the war then subdivided it into mandates which they went on to rule for the best part of thirty years the french left in nineteen forty six chased out by lebanese and syrian nationalists who had had surreptitious british help any british sense of victory was short lived because a new contest with the united states then followed britain's original motive for wanting to control the middle east was primarily strategic by dominating a belt of territory stretching from egypt to iran she could control the route between europe and india yet by the time that indian independence in nineteen forty seven rendered that rationale redundant another justification had already taken its place oil british companies domination of middle eastern oil production generated vital revenues for the crown improved britain's perennially poor balance of payments and would enable the country to defend itself in the event of a war with soviet russia the belief that oil was as one minister put it a wasting asset that would run out by about the end of the century if it had not already been superseded by atomic energy which many people at that time expected would be powering cars by now encourage short term thinking and one hope in particular the b british might manage to resist mounting nationalist pressures for longer than the oil flowed out the ground oil and the vast profits that it generated influence almost everything that happens after nineteen forty seven in this story they were a constant source of tension between washington and london compared to the british government which owned a majority of the biggest oil company operating in the region and through it held a stake in another the united states seemed far less organized the goals of its government and oil industry were frequently at odds once the americans had realized the sheer scale of likely regional oil oil reserves the speculative concession won by a us company aramco to hunt for oil in saudi arabia acquired a new strategic significance whereas short termism led the british to defend their own interests aggressively the americans prime interest was initially commercial which made them more realistic and flexible aramco came under pressure from the saudis from the late nineteen forties onwards but knowing it could count on the united states government's support ago great to split its profits fifty fifty with the saudi king not only did this suddenly increase the money that the saudis could spend to advance their own regional ambitions which caused huge political instability but it also set a precedent that the american companies british rivals refused to follow that miscarriage elation triggered a series of events starting with iran's nationalization of anglo iranian that first stripped britain of that crucial imperial asset prestige and left the region's once great and now denuded power fighting increasingly desperately to cling on the americans knowingly abetted this process a fact that eden despite his later claim of ignorance knew full well at the time six months after the crucial battle of el alamein at a time when the british still directly ruled palestine and occupied half of persia and whispered in the ears of the kings of egypt jordan and iraq the foreign secretary wrote a memorandum in which he acknowledged how difficult the anglo american relationship in the middle east had become in it he summed up the threat to britain's position in the region as being a major nationalistic revival of two contending forces arab ism and xy zionism stoked by zionist propagandists in the united states as eden's use of the word revival implied the british had seen both before what was new and ominous in the foreign secretary's eyes was how the zionists were now successfully courting the support of the united states and in due course the leading arab nationalist of the era edens nemesis gamal abdel nasser would as well the british intended to enlist the americans to deal with both these threats they hoped to thwart zionist ambitions by persuading the us government,1
B06Y16VB3P,if you can do that you will be bullet proof but if you cannot you will wake up one morning with a pink slip and no idea how you will continue providing your family with the bare essentials if you are in business for yourself you must constantly look at the va value of what you are providing the same holds true when you're operating in a high degree of self efficacy what's important is the tiger is constantly on the prowl and so should you be so this brings us to the key questions how do you scan the horizon how do you keep track of your value how do you continuously monitor the value you bring and the demand for your services while you are busy doing your job one thing that is actually important to understand here is that it is valuable for your current employer for you to be scanning the horizon and confirming that you are clearly bringing value to your current role most employers would rather you continue to assess your value and ensure that you are important to their bottom line if you miss that opportunity you might become obsolete if you have a better sense of your current value you can continue to improve your contribution and that will be good for you and your employer but let's go back to the tiger like mindset concept to better under your stand how to scan the horizon if you were a tiger and were hunting for prey you would constantly be scanning the horizon and ensuring that your plan is the most viable considering all of the factors that are facing you in essence you must be looking at the value that you bring to the job market is the tiger's prey changing their habits are there new competitors on the horizon is technology making your approach to the job market less valuable or even obsolete tigers would have to constantly face many of these factors and in order to survive they must be vigilant as a result the actions they take are not only good for themselves but also their young tigers constantly look for ways to improve their hunting techniques which continue to provide them with a viable source of food you too must constantly ensure that the product or service you are providing to the job market remains current viable and valuable this concept all plays out in the career acceleration plan remember that your employer is your prey in a good sense scanning the horizon and continuing to ensure that you are bringing value to your employer is good for you and for your employer also i have a word of caution for you if you simply rely on the value that got you the position in the first place you will become obsolete there simply is too much change going on in the world for that obsolescence not to happen you have to change change you have to remain current and relevant this is important for your career and will ensure you continue to bring value to your current employer and to potential future employers as opportunities present themselves,0
B00BR34SU2,when i turned to writing about the app i saw that the number of proceeding books on the assault raised the question of whether a new book was required but a closer look showed that most of these titles dated back several decades and most authors had set out to argue a particular case within the numerous outstanding debates axes were being ground too often this led to a selective spotlighting of some military reports and participant accounts at the expense of others there was no shortage of historical material to draw upon hundreds of pages were generated during the planning of the attack in the aftermath a great effort was made to collect and preserve survivor recollections countless after action reports examined the assault in general or concentrated on specific aspects how had communication systems functioned was intelligence on german defenses accurate what lessons could be learned and applied to future amphibious operations these and many other questions were examined in microscopic detail given this bounty i decided to focus on the historical record and draw from it my own conclusions i believe this enabled me to examine the controversial questions with a largely unbiased eye it is difficult though for a canadian to write about the app and not be affected by the scope of the tragedy suffered in that sing angle bitter day but it is important to remember that the app is not purely a canadian army story i included here a considerable number of non canadian experiences so the df might be understood in it's fuller context unfortunately few df veterans are still alive and memories have greatly faded but i found the personal you are their style that enriched the other books in the series was still achievable the many accounts of soldiers sailors and airmen gathered in the aftermath of the assault ensured this ultimately i could select only a sampling from literally hundreds of personal stories like the earlier books this one is a tribute to those brave young men who went to war to make a better world,1
B076FFR78C,or opportunity finding answers to these questions is an easy innovating is complex messy and often opaque that said i'm going to explain this process step by step and show exactly what it takes to replicated inside your company i'll make clear how you can take these lists lessons and apply them to any established organization from start ups and family owned businesses to multinational corporations the reason i believe i'm a good teacher is because i have done the work myself i cofounded three different venture funded startups i've been in the trenches struggling to find the right path for my companies i know how hard it can be i witnessed the rise and collapse of the dot com bubble i lived through through the two thousand and eight financial crisis i rode several of the biggest tech waves and i've taken all my experience successors and travails and use them as the foundation for my teaching i've also worked for large public companies including info space and sega coached managers from multinationals like i b m fujitsu and walkway and helped numerous family owned companies across asia because of my diverse background i'm able to look at innovation from both both the perspective of a bootstrapped entrepreneur and a corporate executive in this book i approach innovation from both points of view i show how innovation works in startups as well as in some of the world's largest conglomerates so what is founder space founder space is an incubator and accelerator for startup companies most people don't understand exactly what incubators and accelerators do so i will explain incubators like bill gross's idealab typically begin with their own ideas and then put together the team funding resources and relationships necessary to transform a concept into a successful business accelerators don't form companies instead they recruit already existing companies which are at an early stage in their development and provide them with the mentoring resources relationships training and funding necessary to accelerate their growth how did i get started forming my own incubator and accelerator five years ago after i'd finished my third venture funded startup i was taking a break at this time many of my friends were launching their own startups in silicon valley and they came to me for assistance steve you have to help me my friends would say how do i get funded how do you put together a business plan who should i have on my board of advisors i was happy to answer their questions on fundraising product development design and go to market strategy after a couple months of this i realized that most entrepreneurs have the same questions so i posted answers to those questions on my blog some of the posts went viral soon new startup founders whom i didn't know began asking me for help that was when founder space was born my colleagues and i started holding meet ups in san francisco and silicon valley our events and roundtables became so popular that they spread to los angeles new york texas and as far away as singapore over the years founders space grew from a part time hobby and labor of love into a more than full time global business founder space has more than fifty strategic partners around the world our headquarters are in san francisco our first goal was to help startups from all over the world to tap into the silicon valley ecosystem as we expanded so did our mission we are now an international organization with those strategic partners in twenty two countries we believe innovators need to think globally and found her space has become an educational and knowledge sharing hub for worldwide entrepreneurship europe has been a big focus for us and now we're expanding rapidly in asia we run in-depth courses across china taiwan and korea and we launched a founder space incubator in shanghai with plans to open up in japan and germany our mission is to continue expanding globally with southeast asia and latin america next on our list within the past two years we've,0
B07S425HQZ,it's too soon to risk it aramark said tyrann stood anticipating the rest of the objections his father would raise it was an old argument but past time to revisit it he paced to the library's half and leaned an elbow on the fireplace mantel we've held off an extra year already what will more waiting accomplish it won't alter my son's heritage the heavy grey stone of theory hold seeped cold into his arm despite the fire outside a chilly spring rain pelted the leaded windows with a sound like small pebbles hitting the thick glass he would have more time to mature aramark insisted he's seventeen tear and said striding back to the middle of the room his volume increasing a year into his manhood escalating this would accomplish nothing he took a breath and began again the more we emphasize his differences the harder we make this for him jm has enough to overcome already he has to be ready to be bodum by the time he's twenty to be outdoor when you and i are gone god's tiernan don't do this i've thought of that every day since that woman brought him to us that woman aramark had never once referred to chan's mother by name tyrann had intentionally steered the conversation away from it's lauren as much for his own sake as to avoid his father's bitterness yet even the harsh and impersonal invocation of her triggered memories his first sight of her through the open gate of the hold eighteen years ago as she stood at the edge of the woods that winterfest night a woman nearly of a height with him wearing a single flowing gown that had shimmered in the dark like opals so different from the layered high cut dresses of hessian women her thick red hair loose spilling down her back to her hips he asked if she was well titling her iden as her graceful elegance bespoke a high born woman he hadn't realized at the time how much he debased her tear and dragged himself from the memories i'm sure you've thought of her daily he didn't bite back the resentment that seeped into his words unfair of him he knew to criticize his father's objections to her when he'd never reconciled his own conflict at loving the woman who stole his will and his seed for reasons he'd never understood leaving him with the complications of chains heritage heavy on his shoulders their ancestors watched the argument even now from tapestries covering the stone walls of the library men paused forever in the bloody battles that had one theory and the conflicts and paved the way for it to become the wealthiest of the four regions comprising their country of hash tehran's father would have continued the family's strong line but his wife's frail body had given them only one child and tear him had failed more grandly still one bastard child born to the elven women who had abducted and seduced him eighteen years ago a half blood heir for a land that hated and feared the elves,0
B01IPT0KF2,the treaty the soviet union signed with nazi germany on the eve of the world war two under which they secretly carved up poland and other countries like the butchers they were the sovereign is no better than molotov ribbentrop proof positive he's a madman morris said nothing he was irrationally resentful that she had exponentially expanded the knot of anxiety in his stomach that for weeks he had been trying to control and on their wedding night and what is this war stance gotten him privation here at home for the populace as western embargoes cut deep the ruble is at an all time low and the stock market is in freefall even the billionaires concerns grow daily as they see their money hoards receiving like the tide face it the sovereign is in trouble he's shoved the entire federation but the slippery slope what slippery slope are you referring to though boris knew all too well to what she was referring svetlana side which only served to thrust her breasts out even more van caught she said with that canny look in her eye that had made boris fallen over there what about it he felt a stab of fear rushed through him for combination of intelligence and uncanny intuition was bringing her far too close to the nub of the matter my bear do you think i don't know how the sovereign as severely as altered the federation energy strategy russia owns the oil rich vanguard fields free and clear through mankad and if it has the expertise and the infrastructure to live and yet the sovereign has just struck a secret deal with the chinese allowing them to buy ten percent of vancouver left she eyed boris why on earth would the sovereign chip off a piece of one of the federation's crown jewels boris said nothing knowing she liked to answer her own questions because my bear the sovereign is frantic for money the economy is deteriorating at an alarming rate it takes billions to keep an army on the ground away from home mother russia has to feed all those breakaway rebels in eastern ukraine not to me engine subsidize all of crimea now and with the ruble in freefall the stock market so depressed that yesterday apple's net worth exceeded that of our entire market where is the money coming from desperate times call for desperate measures and you caught in the middle this is what worries me the most svetlana misinterpreted his pained expression my bear you are programmed to lie even to me i might say especially to me he turned to face her and why would that be your important business on your wedding day wouldn't happen to be musket of ca karpov laughed there were times like now when her intelligence and intuition truly frightened him my entire adult life i've been spinning webs of concealment plausible deniability and carefully leaked theirs in format this year designed to confuse my father and lead astray our enemies so that they cannot predict what we will do next let alone be able to respond to it steadily on his arms key came down as she sat up straighter you know there are some who claim you're wanting to marry me is nothing more than musket ofcom what makers of my family he stared at her as if he'd suddenly found a viper in his room that you don't really love me that you have agreed to enter into a marriage of convenience hey boris laughed again,0
B00502LTHG,was the match that lit the conflagration the violence in bleeding kansas or the slave insurrection attempted by a failed businessman and religious militant named john brown or the election of the black republican abraham lincoln or the cannonballs fired by south carolinians at fort sumter and charleston high harbor or lincoln subsequent call for troops no one cause existed instead a complicated decades long chain of events led to the violence that ripped the country apart and shaped american history these are some of the links in that chain slavery and its discontents week one day one thomas jefferson and the conflict between freedom and slavery in june seventeen seventy six as the revolutionary urge for independence from england flared into violence in the american colonies colonial leaders came together in philadelphia to write a document declaring to the world who they were what they were seeking and why we hold these truths to be self evident that all men men are created equal that they are endowed by their creator with certain unalienable rights among them life liberty and the pursuit of happiness these the most famous political words in american history were written by thomas jefferson a slave owner african slaves came to the british car colony of virginia in sixteen nineteen a little over one hundred fifty years before the declaration of independence was written and a year before the mayflower landed at plymouth when a dutch frigate sold twenty slaves to english settlers in jamestown virginia tens of thousands more africans would make that dismal voyage dragged across a sea and sold to plantations and forced to grow tobacco rice and cotton as well as raised children of white families thomas jefferson at times denounced the slave trade and slavery but his luxurious lifestyle was supported by it when he wrote the declaration of independence jefferson owned one hundred slaves he believed that african americans were inferior to whites in the endowments of body and mind but he also believed slavery would gradually and naturally pass from the land but slavery would not fade by the fourth of july eighteen twenty six the day jefferson died the slave population in america had grown to two million many shipped to the deep south and west to grow cotton that kept europeans supplied with dresses shirts and bedsheets in his eighty three years jefferson would free just three of his slaves five more would gain freedom in his will all part of the hemings family not mentioned in the will was sally hemings a slave who is believed to have been the mother of some of jefferson's children jefferson i had worked hard to keep the slave families at his home together but when he died they were sold and therefore scattered to pay off his enormous debt jefferson was a man conflicted in a nation conflicted both caught between an urge to create a country that defended freedom and a desire to reap the benefits that came with the enslavement of other human beings day two how a yankee inventor saved slavery when the u s constitution was signed in seventeen eighty seven many of the country's leaders expected slavery would fade quickly across their new country but this expectation faded soon after june seventeen ninety three when thomas jefferson then secretary of state and inspector of patents received a rick quest for a patent from a twenty nine year old schoolteacher named eli whitney it was for an engine gin for short to separate the cotton from the seeds jefferson a patriot a planter and a slave owner who grew cotton wrote back an encouraging letter to the young man as the state of virginia of which i am carries on household manufacturers have cottoned to a great extent as i also do myself i feel a considerable interest in the success of your invention for family use the cotton gin used wire hooks to pull cotton fibers through a screen and away from seeds it would prove to be the most important invention in the country's short history revolutionizing the production of cotton and resuscitating the business of slavery the device made it possible to profitably grow short staple cotton which grew so well in the deep south before whitney's cotton gin a slave had to pick seeds for ten hours to produce just one pound of cotton with a cotton gin in the same time a slave could produce fifty pounds from seventy,1
B00DP26F72,the clouds above the port of liverpool were bunched together for another onslaught although the wharves and docks were still glistening from an overnight downpour a typical liverpool morning sunlight complain it would be april in a few days but looked and felt more like winter gladstone dark was as usual packed with warships of every size and class minesweepers to keep the coastline clear battered little corvettes frigates and here and there the longer more stylish hull of a destroyer for this was liverpool in nineteen forty three the headquarters of the navy's western approaches command from whence each week the convoys left for the corners of the world where the war was being waged with unrelenting ferocity and yesterday a homebound convoy had passed the bar light vessel after running the gauntlet of the atlantic the killing ground as most of the sailors knew it the warships ranked together because of lack of space appear to be supporting one another after their ordeal convoy escorts whose efforts kept the routes open for the rusty lines of merchantmen without which britain could not survive for more than a couple of weeks food oil guns ammunition and the most precious cargo of all men alongside two elderly destroyers veterans of the great war lay another larger one which seemed to stand out from all the rest hms lava rant had been the senior escort of that last homebound convoy and was only eighteen months old she was big and well armed and apart from a few scrapes around a raked bars showed little sign of the many convoys she had watched protected and chased since her keel at first touch water just two miles away at birkenhead four noon watch we're working on hurriedly about her decks and bridge thinking probably the next run ashore into this bombed defiant and somehow wonderful city liverpool had from the very first convoy and nineteen thirty nine opened it's arms and it's heart to the thousands of sailors naval and merchant service who nightly throng the bars and clubs their refuge from the atlantic and it's bitter memories in his day cabin the vance commanding officer took a framed photograph of his wife from a desk drawer and stood it in place he was thirty but looked older his face lined and reddened by hours and days on his bridge photographs reinstatement had become symbolic a return no matter how brief to normal the captain spent his convoys on the bridge or snatching a catnap in his cupboard sized sea cabin behind it he looked around the cabin two days ago it had been the overflow from the sick bay as had the wardrobe they had lost twenty two ships on the long haul from newfoundland and it was a miracle they had managed to rescue so many of their gasping oil soaked survivors he glanced at an unopened newspaper which the ship's postman had brought aboard the news would be all about,1
B07FWBVWXY,detective barnes was a nine year veteran of the phoenix police department and considered an up and comer on the force nine months prior he had been promoted to the coveted homicide division and was eager to prove himself as a capable and keen investigator in his mid thirties tall wow with a square jaw supported by a powerful jaw line barnes had a brawny build that filled out the polo shirts he typically wore with plain khaki slacks he had short cropped hair warm brown eyes and ears that protruded ever so slightly an hour earlier barnes had been at home spending time with his children when he got the call from his sergeant a body had been discovered in the desert moments later he was in his cruiser racing toward the crime scene by the time he arrived officers had already cordoned off a large area of land surrounding the body barnes was assigned as the lead detective so far most of his homicide cases had been routine when he agreed to cover the on-call shift for a fellow detective he hardly expected to be signed such a ghoulish murder it was a saturday at about two pm a recent rain had strewn small puddles across the desert floor which glistened in the sunlight barnes stepped away from the body and scan the scene the vacant swath of desert where the tub had been dumped was east of the intersection of tatum and dynamite boulevards about thirty miles from the bustling region of downtown phoenix bordering the desert along the east side of tatum boulevard was a barbed wire fence with a large gap wide enough for a vehicle to pass through a dirt road cut diagonally across the southwest corner of the intersection at the entrance a small sign read state trust land no trespassing the vacant desert parcel was blocked on two sides by housing developments rooftops could be seen to the west and north while the areas to the south and east were open desert unlike the densely populated downtown region of phoenix where many of the city's one point five million inhabitants lived and worked the surrounding neighborhoods consisted of peaceful suburbs occupied by affluent young residents family spent summer here swimming in backyard pools couples walked their dogs in the evenings and children rode bikes along the roadways after school undeveloped patches of land among the walden subdivisions were common in this part of the valley the recent boom in the housing market had pushed construction to the edge of the city limits where homes cropped up like tumbleweeds suburban sprawl metastasized outward into the desert endless concrete and asphalt raising the natural sonoran splendor in the surrounding developments new tract homes were built uniformly in a limited variety of designs and painted one of half a dozen shades of beige the sporadic empty desert plots were a constant reminder of what lay underneath the strip malls gas stations and grocery stores and oasis of oblivion investigators fanned out along the stretch of desert to collect evidence detective barnes and officer barry geeze men placed protective covers on their shoes and did a walk through of the area while a crime scene specialist took photographs where's the rest of him guzman asked who knows barnes glanced back at the tub maybe we'll find their head somewhere around here the plastic tub had been dumped about fifty feet from the street north of a widened area in the dirt road that was just large enough for a vehicle to turn around on the ground there appeared to be a faint trace of weather tire tracks a slight amount of soil small pebbles and dead plant material were scattered to the north side of the tire impression as if dropped by the right wheel when the car pulled ahead by the time investigators arrived the tracks were too eroded to identify anything about the vehicle that had been used to dump the body a few hundred feet from the corpse clear sheets of crumpled plastic were found tangled in the desert shrubs all of the other evidence was near the fifty five gallon plastic tub was covered by a dingy white futon mattress and a ten section of carpet which did not do much to mask the dirty tub and it's grisly contents part of the blue tub could be seen from the roadway by any passing motorist this discovery however had been made by a wandering pedestrian a little afternoon a transient named robert aim left to the construction site where he was,0
B00BMW03XO,the quartermaster service has historically done superbly with supplies transportation and pay as far back as june seventeen seventy five when general george washington accepted command of the continental army after the turn of the century it was quartermaster officers who were assigned outposts and designated the handle cemetery the plots bearing the dead and recording burials through the eighteen forties commanding officer sought to care for their war dead but often improper procedures and inexperience led to improperly collecting the debt the resulting efforts during this time period had little success in the early years of the civil a war much of the identification and collection of remains was done by burial squads these squads were groups of soldiers who were often p o ws or unwilling soldiers who are forced to have burial duty in july of eighteen sixty four the quartermaster general's office was assigned the task of supervision of burials and preservation ocean of internment reports this act began the proper procedures and concern for the current and future disposition of all american war deceased it was during this war that american soldiers made efforts to ensure that their identities would be known should they die on the battlefield their methods were varied in our take even on a soldier's own initiative still despite the fact that fear of being listed among the unknowns was a real concern among the rank and file no reference to an official issue of identification tags by the federal government exists in eighteen ninety eight the secretary of war under president mckinley instituted the quartermaster burial corps quartermaster general marshall i looting ton believed that the burial corps was successful in transporting and caring for what was then the challenge to exude are bury dead from foreign soil and bring them home to family and friends as discussed in chapter one about the spanish american war it was general loot ringtone who has signed d h roads to be chief of the burial corps during this same time period the commander of the pacific department major general f s otus assigned chaplin charles c pierce to organize united states army morgue and office of identification at manila along with his identity the disk or identification tag it was chaplin peers whose suggestions laid the foundation for improved identification of deceased personnel for all future graves registration and mortuary services,1
