asin,document,label
1977337317,what i'm looking at i don't know what a separate is she bugged out her brown eyes as she tilted her head you don't know what the site is or you don't know what the word means i attempted to keep from scowling but i was certain i failed both winifred page you're the most well read woman i know you own a bookshop you had your own publishing company though there was humor in her tone there was also genuine surprise you're the one who goes on google binges to find out random trivia not me i read books to get lost in the story and a mystery not to throw out ten dollar words at random that might be true but i did feel the sting of shame of not knowing can we jump to why you're screaming like there's been another murder and skip making me feel like a fraud the site itself is my favorite food blog of all time time it's written by maxine maxwell the woman has impeccable taste on everything but especially desserts and this blog is a foodies bible she gave a combination shrug and grin that was just this side of cute and for future reference separate is a person who is addicted to pleasing their senses and a luxury thank you for the vocabulary lesson i turned my attention to the screen but why all the screaming unless this maxine person i peered back up at katie without reading any of the words and i sucked in a breath she reviewed the bakery katie nodded her smile so wide it almost looked like it hurt she shera dead and that was speedy fred maybe you're not quite a dictionary but you solve that mystery almost instantaneously she adjusted the laptop slightly so we could both see the screen and pointed halfway down the article i want you to read it all of course but here's my favorite part i tracked to where katie's finger was and read aloud it's always a delight when you find a bakery that has both ambience and delectable offerings tucked away on top of a charming bookshop in the middle of a picturesque mountain town the cozy corgi bookshop and bakery lives up to it's name cozy and classic despite discovering a dog hair on my sweater when i left i expected to find that ms pits allow those creations were a wide array of homey comforting classics that would be found on any grandmother's table i wasn't disappointed each item was well-crafted and filled with love but beyond that it was elevated talent skill and unadulterated artistry even the caramel tweel on top of the molasses and brown sugar bro johnny was pure pellucid perfection i was transported to heaven the word stopped so i scrolled up to reveal more of the article and discovered pictures of the brownie in question shots of the entire bakery a wide encompassing image of the bookshop as well as a view of the outside of the cozy corgi from the street wow this is amazing katie squealed again and i couldn't blame her pr police said perfection that's what she said my caramel tweel is peeler pellucid perfection she's right of course but still she paused in her celebration to offer a cocked eyebrow of her own just say you know fred pellucid means that the caramel as oh shut up i swiped at her playfully while laughing hit me she could see through the tweel i got it i'm not a complete heathen katie chuckled glanced back at the computer screen and sucked in a breath like she discovered it all over again where on the cyber ict can you believe it as if her happiness was threatening to cause her to combust katie let out another yelp and then danced another jig watson let out a grumpy growl and took several steps back from the counter katie leaned over and scrunched her nose at him oh sorry buddy here let me make it up to you she quickly retrieved one of his favorite all-natural dog bone treats from a hidden compartment behind the counter and tossed it to him watson was my heart and my hero but an athlete he was not though he attempted to catch it the treat bounced off his nose and went careening over the floor once again little corgi feet struggled for traction on the hardwood as he bran in place for a second and then darted after it once he captured the treat he lifted his head regally and pranced in a dignified a manner to a spot under one of the far tables to eat in peace,0
B078TQV2DV,there's a saying that really sums up how to become successful in life one of my mentors is tony robbins i worked for him back in the late nineteen nineties and that experiences how i got started as a professional speaker coach and consultant his work impacted me so much that i still go to the events that he does here in the united states and work as a part of his support team tony popularized the quote from the late jim rohn success leaves clues now this was a key concept that led me to creating the framework behind the anatomy transformation the very first time you achieve anything whether you realize it or not a strategy for achieving that specific result has been created whether it's successfully tying your shoe for the first time succeeding at riding a bike closing a sale or successfully negotiating a business deal whether your car consciously aware of it or not a strategy or a recipe for achieving that result again has been created that means if you follow the strategy you follow the recipe you follow those steps in the exact order that led to the result you have the ability to achieve that result again and again and again does this make sense it's like having the recipe for an award with eating cake if you follow that recipe repeatedly you will consistently create not award winning cake primary principles defined when creating a framework that can be implemented as a system it's important to understand that there are parts of the system that are foundation of the framework these are called the primary principles these principles allow the framework to be used in different contexts as an example when building a vehicle there are some foundational elements that are found in all vehicles a frame a source of propulsion a source of energy a way to control direction a system for stopping and depending on the terrain a component to allow you to operate in that terrain doesn't matter if it's a bicycle a motorcycle a car a truck a boat or an airplane the primary principles that allow a mode of transportation to be created all exist at a fundamental level now based on your outcome based on what you're looking at transport and the terrain that you'll be traversing you'll then implement different strategies to achieve that outcome you may use an electric motor or a gasoline engine a diesel engine as your form of energy and propulsion but they all need read these primary components it's the same with the anatomy transformation whether you're looking to transform your health your relationships your finances your company the primary principles of transformation are the same the framework is consistent it's the strat geez that you will use within the framework that will vary another example will be mountain climbing you wouldn't use the same strategies to reach the top of the mountain if you were approaching it from the east side with a ninety foot vertical rock face as you would if you were approaching it from the west side where there was a thirty degree grade with hiking trails but you would use the same principles of knowing your outcome having a plan getting the right supplies etc that make sense quite simply when you understand the primary principles and how to implement the appropriate strategy these you'll be armed with all the information you need that will allow you to achieve transformation in every area of your life so let's start by taking a look at what i call the seven phases of transformation although you do progress from one phase to the next and they are sequential lol i do not call them steps for a very specific reason this will become more clear as we start talking about phase one one thing i want to be very clear about as we begin this journey is there are no shortcuts in this process the system is proven and it works every time but you must go through every phase in the sequence only by fully following the process as will you be able to create the level of transformation you desire and then be able to duplicate the process for yourself and also help others,1
B00W4DPRUO,there was a lot of ribbing that goes on in our office as i think back to this conversation a recurring topic i must admit i realize that it really is a good thing that i own the company or i would have been fired a long time ago in fact knowing what i know i would have fired myself you see i have three companies and they are all set up to run on systems which are efficient and time-saving this means i don't have to do much to keep them going yet they are all profitable and they all contribute to my personal finances quite well i do come into the office this may be either habit or maybe because my wife caren would rather have me out of the house and not bugging her to start yet another short term project that might or might not be completed in six months time either way i learned a while ago that the goal for my businesses was to create systems that benefited the customers the employees and owners while not taking up too much of my time it has been said that a business owner can work any sixteen ours of the day that he chooses this is true if you don't build a beautiful business a beautiful business is one that is set up to work with systems it is a business that requires very little input from the owner is profitable and rewards all all of the stakeholders customers employees and owners my stated goal is to become the most useless person in the business this is because i do not want to be a crucial part of the business i want to be able to leave for a month at a time and not have ten or twenty phone calls a day from employees asking how to do this or how to do that i don't want to be involved in the day to day workings i want to set up systems whereby the business takes care of itself and the employees can be handsomely rewarded for doing their jobs and for creatively improving their jobs i want to be able to see a few reports that tell me everything i need to know in a matter of minutes in short i i want to own the business not have the business own me you can create your own beautiful business and eventually be amazed that you two are spending five minutes a week doing the hard labor before you head onto the golf course or drive home to spend extra time with your family or sit down to consider starting your second company my four reasons i will offer up for different and important reasons for why you might want to own a business control of culture time opportunities involvement of children and continuity of a family owned business who created this chaos the first of these four reasons is that my owning a business you can control the culture what i mean by control the culture is that you as a business owner are able to set the environment around which you're going to work if you want to work in a business where there is high stress a lot of requirements and things moving at breakneck speed you can create this culture if you want to but if you'd rather have a culture that is more laid back where you have more time for people and people do not feel they are obligated to work sixty five to eighty hours per week in order to progress in your business then you can develop this type of culture as well one of the companies that i own is a software company we write business management software for landscape companies many years ago i received a call from the secretary of a customer company when i was doing tech support she said hey i'm brand new i have to learn how to use your song where i have to learn how to install all this business management software and accounting software i have to be able to print route sheets by tomorrow and have payroll out by friday can you help me i spent rs on the phone with this lady trying to help her through this massive amount of work that had been dropped in her lap about three days later i received another call from the same company from a different person saying hey i'm a new employee i need to have all the software installed i have to have route sheets by tomorrow and payroll by friday and you help me i said well i just dealt with somebody a few days ago for the very the same thing oh yes well she left i was informed i said oh okay well let me help you this happened about three times in a row every few days i'd get a call from a new person that had just been hired at this company by the third time this happened i said you know what,1
B00NEZUDYG,can come up with a great business idea if they're willing to take the time to learn the right skills and build the right toolkit to get it done now i bet if you're listening to this course it's probably because you're thinking about starting a business yourself or maybe it's something you've always wanted to do but you're not really sure where to begin my best advice to you if you're in this situation is that if you want to start a great business you need to build it on a great idea so that's where we'll start now where do you fit find great business ideas well the answer to that can be found all around us but to see them you have to learn to look at the world in a fundamentally different way you need to look at the world through the eyes of an entrepreneur but what do i mean by that well entrepreneurs really pay attention to the world around them entrepreneurship first and foremost is about seeing what's missing in the world and then figuring out a way to make it better it's about keen observation and water are entrepreneurs looking for they're looking for problems and everyone has problems families athletes companies even governments i'm sure even today while going through the motions of your daily life you experience several problems for frustrations or things that could have gone more smoothly or things that could have been more enjoyable or more comfortable and when you encountered these problems you may have felt a little irritated or even annoyed and that makes sense when most people think about problems they they think about them in negative terms you see people normally associate a problem with a crisis or a disaster or a barrier and these words can bring feelings of trouble and fear problems have a heavy air about them and we avoid them when possible these negative perceptions cause us to avoid problems rather than seeking problems and as a result we often procrastinate in handling them i know i've been guilty of that myself and you probably have to or we only work on the easy problems to solve because we fear that we can't come up with a solution to the to the harder problems but there is another way of looking at problems a more positive way let's think of positive words associated with problems that would be words like challenge goal objective and best of all opportunity this is how we want to see problems we want to see them as opportunities and this is exactly what the great entrepreneurs do you see for an entrepreneur every single problem that arise this from daily life represents an opportunity entrepreneurs get excited by problems and they're eager to learn more about them because the best way to create a product or service that people will love is to solve a problem for them now this can be difficult but if we address problems we can improve lives and that's what entrepreneurs do when they solve problems that customers have they in prove lives and better yet they improve the world you see when you begin to see problems as opportunities you've made the first giant step yep towards thinking like an entrepreneur and that means you've made a step toward making the world a better place too and you quickly realize that great business ideas are really all around you so if you can offer a great solution to a big problem that enough people have then you have the beginnings of a great business let me give you an example of someone i know who makes good money doing this and he has a lot of fun in the process kevin brooks is an airbrush artist in louisville kentucky but he's also an entrepreneur and he's learned to think like one he spent his working career your custom painting cars in his shop now kevin has been very successful at this but he'd been looking for another revenue stream to add to his business,1
B002V0JQHU,that's like newsweek the record even hit billboard's album chart orders began pouring in and michael viner built up a financial war chest with which he then entered the record business in earnest releasing albums like candyman by sammy davis jr michael viner is a master of guerilla pr the examples of mel's diner and mike will viner illustrate the central premise of this book the world is overflowing with opportunities opportunities and work and love for spiritual growth and emotional fulfillment it's your mission to remain constantly vigilant so that opportunities do not pass you by that's how i view the world as founder of one of the nation's laws just independent public relations companies have constantly sought new and more effective ways to heighten the profiles of my clients and i have scoured every resource available to me in order to find them this approach has worked at least according to my clients who have included charlton heston mickey rooney jon voight vanna white michael j fox linda evans flee i mac and hundreds more they chose are from in part because of our attitude stemming from my ceaseless quest for opportunity when i read the morning paper i don't just keep up with the headlines i am scanning for possibilities letters to the editor or guest editorials from my clients trends that may end up as surveys predictions or other kinds of pr best releases when i watch tv on loud zagging out with a bowl of popcorn by my side on looking for talk shows that might book my clients as guests i'm looking at news programs to get a feel for the angles of the day in everything i do i stress and outlook different from that of most people i'm looking for opportunity as i suggested this view can be applied to any field of endeavor work related or otherwise as it relates to pr any one pro and non-pro can benefit from it but if you wish to tackle a publicity campaign on your own this opportunity driven perspective is key adopted and you'll have joined the ranks of the guerilla pr army what the pros can and cannot do the difficult we do right now the impossible will take a little longer cbs motto today most colleges and universities offer degrees in communications and public relations professional pr trade associations and think tanks abound if a teen tells his parents i want to go into public relations he or she will likely get almost the same approving hugs from mom and dad as if the kid were to choose medicine or law that's because p iar is a respectable calling the money's good the status is high the demand for services is strong my company has seen a steady stream of clients who want what we've got and every year the business grows exponentially what do professional publicists do for clients that they cannot do for themselves for one we give them the hard driving personality we have that unique human subspecies the professional publicist the venerated dardanelle public relations handbook considered by some the bible of the business says the pr careerist with great potential always exhibits a lively interest in people events action he has an insatiable curiosity and a high energy quotient that lead him to a number or of activity is not necessarily related to his school courses or working life sounds like a good prescription for anyone but it's a positive id on any capable publicist i can tell you that in general publicists and pr careerists are among the most upbeat lively curious well spoken and enthusiastic people you'll ever meet they our attraction to media is a direct outgrowth of an inner desire to know what's going on in the world to make sense of the world and to leave a mark on the world they merely took that driving passion and channeled it into a logical career direction in addition to energy and curiosity the pro has contacts more than anything we offer clients ont pray to the media we know the reporters editors hosts and producers of every newspaper magazine radio station tv news program internet search engine influential blog and morning show in america we also know the subtle art of pitching a client every day we do the journalists work for them coming up with ideas devising angles show owing them why they should do stories on our clients we tell them what's news and we get them to agree i can't count the number of times i've spoken with intelligent media people who have expected me the publicist to concoct their entire story they tell us we just report the news we don't manufacture it personally i don't buy that seventy five priests scent of potential news items that reached the average news desk every day never reach the public the veto power of newspeople decides what's news journalists are among the most dedicated people i know but the natural laws of inertia come into play and they customarily expect us to connect their dots top professional publicists are good writers too we dash off press releases as easily as grocery lists we conceptualize attractive press,1
B0042YD4XK,the builder and media presents your coach in a box affordable life-changing audio programs the full brain marketing by dj heck is the acknowledgements when i was four years old my father died in the vietnam war as i grew up i watched my mother struggle financially to raise my younger brother and me she would take on jobs and do the best she could however watching her give up so much trying to raise two young children without their father taught me a lot she often worked different shifts set jobs to make sure her children had a home to live in food to eat and clothes to wear it may not have been the materialistic life that i wished for when a teenager but it was enough for us from the time i was eleven had looked for ways to earn money such as newspaper route bay babysitting dog walking dog sitting watering plants caretaking for anything i could think of as a child i realized the importance of being independent and learning all that i could to be a true entrepreneur i would like to acknowledge my mother for always being there to support the outrageous dreams i had growing up and for constantly adapting to my changing ideas i would like to also acknowledge and thank my family for always supporting my long hours my drive to run a successful company in my determination to finish this book not once have they complained about the time writing this book has taken away from our family the employees at exhibit tradeshow marketing experts have provided me inspiration and momentum to follow my dreams of writing this book and supported me with the creative illustrations and copywriting they have taken on the burden of keeping the company running when i am out traveling across the nation to do volunteer work andor speak at various organizations if it were not for them my company would not be in growth mode during a downturn or even stalled economy the american marketing association has taught me how to empower myself with all the tools provided to members at marketing power dot com forward slash cr and to research and learn at a strategic marketing level to help my business grow being a member of the national women's business council also known as w b c has allowed my company to become a national certified woman owned business through their organizational support i was able to personally connect with other successful women business owners to build strong collaborative relationships ps over the years as a business owner i have met some dynamic and successful business owners that have become good friends i would like to give a sincere thank you to all of my local and national business owner friends and colleagues who have sat through many mastermind meetings or been involved in leadership organization with me it has been a pleasure serving on boards with you and it reminds me of a famous quote by george s patton great leaders don't just lead they bring out the best in everybody else too the business community of albuquerque new mexico has been a strong supporter and advocate for me personally and for my business and i am thankful to own a business in such a strong small business community most of all i acknowledge my faith in god he provided me the skill and confidence to finish this book and to deliver the content needed to help others in their business and,1
B07RV4QBB1,stuffed inside a crevice in the side of the panel bed is the ugliest blue penguin i have ever seen i grab it proudly stuffing it inside my pocket as if i found some hidden treasure and then i market promptly back to mosser trench in gem still work on their projects as i pass them the files are uploaded as soon as i plug this in he pulls the microchip from the penguin and inserted into his computer typing with one hand while he does yes perfect i'm setting the broadcasting algorithm now and then we're home free it's interesting though i found a gigantic central command file on us what do you mean i whisper back there is an entire file on our group the sheer size of it is spectacular but it's traced so it's useless to us i can't open any of the central command stuff without it being flagged my chest constricts and a smile forms on my face so somehow i knew this was here skiff told me it would be i feel electricity surging through my fingertips because if there is a file on our group maybe there's information about skin inside there would have to be jim entrench returned to us having completed their respective tasks were five minutes overtime jim reminds us a hint of anxiety in his voice the rest of you can head out i'm almost finished and it would be best to leave intermittently anyway jim nods and without further discussion steps into the center aisle walking measuredly toward the exit when he's out of earshot i bring my lips close to monster's ear so that trench can't hear and then i whispered to him with a darkness in my voice that i can tell shakes him open the file on us he doesn't move and he doesn't respond with shock or indignation instead he whispers back i can't if i do will be caught i have twenty seconds until the broadcasting algorithm is done and then we need to leave immediately finish the algorithm then open the file my tone is unwavering and i feel the darkness coming over me again my heartbeat pounding wildly behind my eyes i turned to trench speaking later to him you should leave his eyebrows pinch in the center of his forehead and he says a little too loudly no way am i going if anything is going to happen i want to be therefore it i look at him with every scrap of intensity in me trench leave but he doesn't he just examines me exactly the same way i examine men to see if their inexorable it's a calculated look an investigation into the eyes into the soul of a man he runs me over with it now the algorithm just finished and we need to leave monster hush as me good now open the file i tell him ak his voice turns pleading but he keeps his face unmoved so that trench doesn't suspect anything are you really going to jeopardize everything over this do you want to end up in a cell again because i don't anger bubbles in my chest the entire reason i want into that file is to know why i was taken in the first place why the woman i love betrayed me i told you there's something hidden skin sounds warm self satisfied i see it now i see her now and i know that she he is right she wants me to know the truth i draw my gun from its holster and press it stealthily against his back open the file you're going to get us killed he says but he begins typing away meaningless lines of code sprinting across the screen the files huge is there something i should be searching for search for skiff what do you want to know he sounds grave now frightened i want to know why she turned me over to them how that could have ever happened that's what i want to know but i can't say that so i tell him i want to know why they killed her a red light begins flashing at the corner of the computer were flagged they'll be coming any second we need to go no tell me,0
B00JFD1J62,david albertson had a problem even before don handley opened his mouth david albertson knew what the problem was how bad he asked worse than ever alright orbison unbanned himself from his chair one of those backless knee pad constructions and grabbed his coat from the hook on the back of the door they began the long familiar walk to the main console room the tall man in the rumpled man you ran the usual diagnostics the tall man asked yeah and got the usual results the usual lack of said the rumpled man yeah right orbison looked at his watch he want to send out for chinese again i hate it when you do that handley muttered you always know when it's going to be another all nighter just an act some people have harbison said some people can predict earthquakes some people can predict chinese food they pushed through a set of double doors into a rubber floored ante room a sign on the wall facing them said human analogue replication lethargic intelligence engine beneath the sign some one had hung a neat hand-lettered warning watch your language and beneath that not so neatly law loose lips sink ships beyond the second set of doors was a glass walled control center beyond the glass three banks of terminals faced a wall of giant screams high resolution laser projection monitors the images shimmered with vivid iridescence right now they were displaying enlargements of the mandelbrot set turning slowly as the the point of use by real dizzyingly inward a hypothetical jet zooming above a vast imaginary landscape the strangely beautiful vistas were a mathematical abstraction a fractal extrapolation laid out upon an infinite two dimensional surface nowhere did it repeat itself you could lose yourself forever inside this sixth the ordinary plane of shapes and colors each of the screens blazed with a different image each one different every one captivating it looked like the fever dream hallucination of a deranged topologies as albertson watched the images on each of the screen shrank away each revealing itself to be only one face of a whirling cube each face of the cube was a different extrapolation each screen was a different view of the same cube the cubes been on it's axis over a gigantic plane the plane dropped away to reveal that it too was a man mandelbrot image and as it continued to drop away it became another face on an even larger cube against a whirling field of cubes each one vividly coruscating orbison wondered at the processing power required to generate those images this was happening in real time this display must represent the sum total of harley's attention around the room the technicians and programmers stared in awe their faces were wrapped with wonder oberst and could understand the reaction the imagery was extraordinary and compelling it was hypnotic he forced himself to turn away he sat down at console one with a frown and switched on the keyboard now then hardly he typed what seems to be the problem harley typed back the violent thoughts in tiny streams disturbing me and flying dreams now dismantled piece by piece the mountains of my mind the words hung there on the screen for just the barest of instance just long enough to be read a single time then disappeared in a sea of exclamation points and question marks roberson puffed his cheeks thoughtfully the scroll of punctuation marks stopped was replaced by the image of a giant single eye it opened seemed to look out at albertson as if from the opposite end of a telescope then closed again then the image winked out,0
B07Q25TQ9J,a girl i barely know anymore stares out at me from a grainy wedding photo she has feathered hair and wears a delicate tea length white dress she walks behind two little boys frozen forever in their earnest jackets and ties who already have her heart as she approaches the stark slatted door of the un chapel her smile gives no hint of the journey that brought them to this day all these years later as i sit on the big soft couch in the sunroom in my home in wilmington delaware fragments of the promise made that day fill the room around me like a keepsake box covering every inch of wall space with mementos artwork souvenirs and pics features of our family the sunroom is one of my favorite places in the world the small room overlooks the lake behind our house and i like to sit with my feet tucked up on the sofa wrapped in a throw grading papers from my classes at northern virginia community college where i've taught english and writing for the last ten years it's a room made for homelessness and comfort when i look up from the sofa i see a photo of my daughter ashley and me we're both smiling in a way that makes us look most alike and it reminds me of all our similarities our sense of humor the candor we saved for each other our stubbornness she gave me the picture for mother's day printed along with a poem she wrote like the branches of a tree i am an extension of you my heart and soul firmly and effortlessly embedded in your roots there are posters from my husband joe santa cam spain's and one from his twenty twelve debate with paul ryan at centre college in danville kentucky is in the style of a boxing match and announces thrill in the ville too there's also a poster from my son beau's run for attorney general of delaware always follow owing in his father's footsteps a side table holds a photo of my son hunter captured when he fell asleep on the couch one afternoon on his chest his sleeping daughter finnegan in a navy blue jumper her hair the delicate golden curls of a preschooler almost all of my pictures of hunter are with his children thin maisy and naomi in the frames can barely contain his love and pride for them he's the heart of our family in so many ways there's a small paperweight of the white house seal one of our mementos from the experience of a lifetime eight wonderful years as part of the obama biden administration not far from that is a candid shot of my parents both gone now a picture of my sisters as all four of them and a formal portrait of four generations of the whole boisterous biden clan on a wall nearby hangs a painting of a dock the same dock that i can see if i open up the french doors just to my right after beau died of brain cancer in two thousand and fifteen that's where i most often imagined him with a ripples of reflected light framing his face face in my mind he is looking out at the water in his pen baseball cap or showing his kids little hunter and natalie how to hook a worm on their fishing poles i would give anything to be able to go back to those days for just a moment,0
B00HVLQUFA,the prize had been so complete that she dipped into the scotch decanter she didn't know if the mill depicted in the painting was real but there was a cider broke in knightsbridge barely two hours west of boston of all places a quick internet search had produced a year old notice that the town of knightsbridge was selling an old cider mill in it's possession had some one bought it was it still for sale samantha had checked the closet for anything else her grandfather might have stuffed in there related to cider brook instead she discovered a legal size envelope containing about fifty yellowed handwritten pages the rough draft of a story called the adventures of captain faraday and lady elizabeth she suspected but had no way to prove that the story was by the same hand as the painting but it didn't matter it had sealed the deal and now she had harry bennett's antique silver flask tucked in her jacket and her plans made for her return to knightsbridge a town she had expected and hoped she would never have to visit again plans more or less made anyway samantha had no illusions about herself and knew she wasn't much on detailed planning her first visit to the little town had been two and a half years ago on a snowy march day a few months after her grandfather's death she had expected to slip in and out of town without anyone's knowledge but it hadn't worked out that way a carpenter told me he saw a woman out here you samantha yes her the carpenter had been her undoing she didn't know who he was but it didn't matter she would be more careful on this trip even if careful wasn't a bennett trait this was her chance to put things right samantha return the painting to the closet pulled the drapes locked the doors and met her uncle and cousin out front they had collected her grandfather's forty year old mercedes from it's parking space behind the house it was a stayed gray and had massachusetts plates but it was destined to stand out in knightsbridge in some ways harry bennett's frugal upbringing had never left him while he'd bought an expensive car he decided to keep it until he ran it into the ground it would have helped if he'd driven it once in a while but he never liked to drive his younger son however loved to drive caleb bennett was a rakish the handsome maritime historian in his early fifties he and his wife a rare book specialist lived outside london and were the parents of four the eldest of whom isaac a high school senior was strapped into the seat behind samantha isaac and his father were heading to amherst the first stop on the tour of new england college's samantha who didn't own a car was hitching a ride with them this will be great caleb said as she got in next to him i can't remember the last time i drove into the new england countryside are you sure you don't want me to drive now sit back and enjoy yourself the three youngest bennett's would be arriving in boston with their mother that evening for a week long visit at some point samantha's parents were due to arrive from the scottish coast for an even shorter visit a sort of family reunion her uncle and isaac would pick her up in knightsbridge on their way back to boston caleb pulled out onto busy beacon street it was late september a great time to be in boston or anywhere in new england he glanced at samantha you look as if you're about to walk the plank do i i don't feel that way i'm excited add bastard duncan mccaffrey fired you sam going back to knightsbridge just picked the scab off a wound that should be healed by now isaac leaned forward duncan mccaffrey the treasure hunter samantha his throat tightened but she tried not to let them see her tension she and isaac shared the bennett golden brown hair and dark eyes but he was lanky angular and a gifted tennis player she was active but had no patience for tennis and at five five she had obviously not inherited the bay bennett height even her mother francesca a marine archaeologist was taller samantha considered herself lucky to have inherited her beautiful mother's high cheekbones and full mouth,0
B07FQWYHB7,the harvest pilgrims came to the last tabernacle as they always had they trod the half severed stalks down and sent their prayer smoke into the blue sky are slowly gathering tide of people old and young man and woman all clad in the sacred blue of rain thousands of them had already gathered around the tabernacle they they swirled about it white smoke puffing from their fume pipes scenting the air with fruit and spice credulous fools muttered and ankara as she guided one of her hawks lower over the scene the creatures were cyber bonded their eyes and will hers the pilgrims throng was swaying like the crops that it had stood where they now walked whooping prayers lifted into the air inside the tent of glass the priests were gathering around the altar box she could see them sway as they sang their secret songs and swung incense smoke around the reliquary from their point of view her seeing this would be a blasphemy she was not of the priesthood and not initiated into the mysteries of the emperor's eternal light the pilgrims who circled the tabernacle would have torn her apart if they had known that she could see a priest opened the first leaf of the reliquary they would have been even more incensed that she could see an acolyte at the back of the group pick his nose a kilometer away from them she snorted with laughter something diverting asked memnon no she said still watching the priests not really just don't you sometimes think humanities too petty for divinity if we found the empress frozen tears someone would give them to a child as a toy that is what defines the divine that is beyond us if you say so i do seen from above the tabernacle itself was a mountain made of triangular sheets of glass each one tethered to another the smallest on the outside just a couple of meters tall the largest over fifty meters in height it's apex was a blade point thrust at the sun even though each sheet of glass was transparent though i stood on the outside could see only a handful of layers inside rainbows of blinding light scattered from it's faces and edges hiding the sanctuary at it's core once the ceremony began only a few of the pilgrims would be allowed inside there was no straight way to the center of the structure just an ever weaving path between sheets of riff election if a pilgrim reached the sanctuary itself they would be able to turn and thanks to the precise setting of each glass pane see perfectly in every direction she opened her true eyes and for a moment felt vertigo as the site from her hawks clashed with the world in front of her then the two split and the hawks iview receded to the back of her mind i see no indications of the prospect she said memnon reached beneath his robes and withdrew a small box of bone ash tattoos marched down his cheeks in rows of tiny dots each one faded to gray his patchwork robes fluttered in the warm breeze he alone was not dressed in pilgrim blue but in the faded and torn cloth that he always wore then kara had often thought that he looked more like a beggar or an ascetic monk than an inquisitor he looked young at least young in the way that people judge such things may be no more than three decades to the ai nikkor saw his lips move in silent prayer where before he opened the lid of the box he took a pinch of dust from within and cast it into the air the grey powder caught the breeze memnon watched it face impassive until it dissolved into the wind then kara had no idea what he looked for but she knew that he saw more than dust vanishing on the wind it is coming he said at last order the gunships to come in then kara obeyed transmitting the command with a thought i am reading low grade atmospheric interference across multiple spectra getting voice was a scratched patchwork of c static and voice samples the all spectra was sweating profusely under the sun's glare sweat stuck her blue pilgrim's robe to her hunched body bulbous curves of metal gleamed in the gaps between the lank cloth the heat sinks of her signal and scanning arrays must have been cooking her reflected in ankara static and moisture levels are rising pressure inversion unfolding at one hundred meters above ground level what does that mean asked ning cara glancing back that is a storm coming said gettin then cora snorted it's clear blue to beyond horizon she said no said memnon softly and raised a hand to point up look linker have followed the line of his long finger she squinted against the light raising a hand to shield her eyes then she saw it a smudge of white in the clear air august of air tugged at her robe and she was aware of the same wind pulling at her hawks as they turned above the tabernacle ill may wish to bring yard beds back said gettin all readings are spiking above the tabernacle the patch of cloud was growing expanding up and out darkening she could hear the voices of pilgrims rising in puzzlement through the eyes of her hawks she saw the black dots of the gunships rise from above the horizon even the voices of the priests in the tabernacle were faltering the outer layer have glass shook in the rising wind ratings across all parameters are reaching paradox rasped gettin the hawks spiral down out of the darkening sky then cara could feel it now metal on her tongue static shivering on the inside of her skin the massive pilgrims we're looking up at the thunderhead darkening the air above them some were crying out some were already running we have targets locked and weapons live said a voice in encourage voc speed the gunships were visible now the sound of engines growled across the distance do you have a triangulation asked memnon calmly now lord shouted gettin her fingers clacking the keys of the controls that took the place of her left arm phenomenon and paradox traces are changing too rapidly that prospect is not clear very well said memnon gunships into jaya pattern nothing that runs lives he began to walk down the gentle slope towards the tabernacle and the crowd of pilgrims we will need to identify the prospect directly there is not much time the hawks and encourage shoulders took to the air with shrill cries as she followed him lightning flashed inside the cloud above them thunder rolled come said memnon we must be pilgrims now,0
