asin,document,label
B002V5CMLM,her companion mister long once again with ambien left his home returned to the hotel bel-air and sought out the suite of mister eagle you have heard as she entered the suite next door in error and shot mr and mrs thomas the tiller of new york believing that they were mr eagle and his friend all of this is in evidence and the weight of it is enough for you to send ms eagle to prison for the rest of her life i ask you to do just that thank you valerie simmons sat down the judge turned to the defense table mr karp he said richard karp rows and face the jury good morning he said ladies and gentlemen this case is about reasonable doubt if you believe that there is a reasonable doubt that barbara eagle killed mr and mrs de tiller and that is all that she is charged with then you are legally and morally bound to a quitter everything you have heard heard from the prosecution about ms eagle's past and what she may or may not have done in mexico is window dressing nothing more and none of what you have heard is supported by any material evidence just the testimony of questionable witnesses while you heard mr ego testify that he was drugged with ambien there is no scientific evidence to support that contention what happened was that mr eagle had too much to drink the evening before and overslept the funds that ms eagle took with her to mexico in a desperate attempt to remove herself from an abusive marriage were marital funds and she was legally entitled to take them i would remind you that one of the two men allegedly hired to kill mystery girl is dead and the other could not pick ms yg oil out of a lineup i would remind you that it is not a crime in the united states to shoot someone in mexico in self defense or to push someone off a boat in an attempt to defend herself from a rape and you have heard that both of her attackers survived i would remind you that although ms eagle and mr long dined at the bel air the evening before the murder you have also heard from mr long that she spent the entire night in his bed in his home and did not return to the bel air to shoot mr de taylor who you have heard was the son of a mafia kingpin car minded taylor who also met a violent death it is far more likely that thomas did tiller was killed by his own associates or competitors than by ms eagle i would remind you that mr james long underwent no testing for the drug ambien and he has testified that ms eagle spent the night with him indeed that they made love in the middle of the night i would remind you that it is not a crime for a woman to have her appearance enhanced by her hair stylist and her cosmetic surgeon he smiled knowingly in fact stripped to it's relevant essentials the prosecution's case is nothing more than a lot of hot air backed only by the testimony of an angry ex husband and the two private detectives he hired to bully and harass her and i come into this court and lie about her there is no physical evidence no murder weapon and no motive for the murders of two people ms eagle had never even met i put it to you that the doubt of guilt in this case is not only reasonable but overwhelming and i ask you after a careful examination the evidence or rather non evidence to acquit barbara eagle and set her free so that she may still have a chance to find some happiness in what has so far been a life full of abuse and harassment by her ex husband and others find her not guilty carp sat down what do you think susanna asked well they both said pretty much what i would have served if i had been prosecuting or defending eagle said i think the jury will convict her well then susannah said while the jury is deliberating may i distract you you may eagle said rolling over and taking her in his arms she had been distracting him for ten minutes or so when eagle was re distracted by his sudden intensity in the voice of the court,1
B002V1NKGC,what am i going to do happy heard her own voice high restless uneven and shrill her mouth curved down for lorne as a sad faced clown she stared in the mirror and spoke again now happy no more of this there she sounded better sounded like herself a soft voice sweet as summer berries appealing but the change in pitch didn't solve anything didn't show her any way out of the cloud of discord that was going to surround all of them as surely as the december fog curled and edit around the house swirled over the marsh throughout her life she'd made it a point to avoid unpleasantness but this time marguerite of course left trouble trailing behind her she always had and always would daddy had called marguerite scarlet because every place that scarlett o'hara went trouble followed but he had nicknamed her his other daughter the child of his late middle age miss happy-go-lucky saying that when she breezed into a room she made everybody happy and she had hadn't she even though the laughter in later years seemed too often to turn to tears but that was when she moved on happy go lucky determined to be carefree because that's who she was tears filmed happy's blue eyes eyes that so long ago had mastered the art of beguile mint eyes that had made a lifelong practice of never seeing anything they didn't want to see for an instant her protective mental mental parted just long enough to wonder how it might have been different what if daddy had called marguerite lionheart would marguerite have envisioned herself as courageous and undaunted devoted to her followers rather than beleaguered and alone what if instead of happy go lucky her own nickname had been made marion would she have been stalwart and steady happy she'd always tried to be happy but how could she be happy when it seemed obvious that everyone in the family was destined to quarrel as soon as the others learned of margaret's mad plan tempers would erupt the atmosphere was already tense scholarly wayne who usually kept his nose in a book and he study door shut had taken to walking about the grounds staring up at the house a house he had always refused to leave self-effacing alice who'd put up with marguerite through a lifetime of tempests was increasingly somber the others would arrive today platinum haired donna who loved objects more than people bluff and hearty terry who swaggered and always needed money and hapless joan who'd never really gotten over her divorce from wayne even her own spunky rachel was being difficult flipping her dark hair glaring at happy with rebellious eyes,1
B07Q6ZZQ4Q,fiji the french host with tactics refined over years of battling with the scots it was a shock to the whole of europe it shouldn't have been such a surprise though the british had a small but experienced army which was used to fighting on foot just as the men of morgan had been and those at the battle of the golden spurs at cu trey at both battles groups of supposedly ignorant and incompetent peasants had destroyed more powerful french armies but in thirteen twenty five the conflict the truth and the negotiations between the english and the french were crucial to the whole period not only because they were to set the stamp on the subsequent suspicion and dislike that existed between english and french in the run up to the hundred years war which itself polluted relations b between the two countries right up until the franco prussian wars of the later eighteen hundreds but because at the time this difficult and protracted parley itself helped mortimer and isabella plot their invasion and gave them a ready source of supporters the british had been exiled under the reign of the deplorable despair answer so i'm afraid for a baldwin and simon the long suffering companions have been thrust into the limelight for this story they have been cast into france for their sins and now must live perilously amid the great forces at work to start afresh war some may be surprised by the account of the troubles of the unfortunate lady blush once princess bride to the man who was to become charles the fourth sadly the story is all true the affair of the silken purses has been covered in another book so i shall not go into detail here suffice to say the two royal princesses were shown to be carrying an adulterous affairs with a pair of brothers the men were killed rather horribly and the women locked up in thirteen fourteen marguerite the elder of the two was thought to be more responsible and was thrown into a freezing sat in the chateau gaya she survived a short while but the cold and poor diet put paid to her in a matter of months the second was blush wife of charles she too was thrown into a dungeon at the chateau it is said that she was made pregnant by her jailer and gave birth to a child in thirteen twenty three a little while before that while she was pregnant her marriage had at last been annulled and in thirteen twenty five i think the sources grub a little vague the precise details she was allowed to move to the convent abbey of moby song here she survived only one more year dying perhaps because of the damage down to her constitution over the previous eleven years of incarceration so was her jailer her enthusiastic lover did she welcomed the attentions of any man no matter how lowly or was that a plot set in train by the french king or his courtiers to have her proved adulterous so that the pope would be forced to allow the marriage could someone else have had a similar desire to see the marriage annulled i do not know the truth however it is all too easy to sit in judgment after some seven hundred years and take the twenty first century review what would it be well first that it was shocking that these two women should have been so appallingly treated for their sexual misdemeanors second that clearly the poor woman in the cell would never have courted the attentions of a mere castle jailer and yet these people lived in a different era the two princesses were guilty not merely of betraying their own husbands that was unforgivable enough that they had committed a vastly worse crime they had risked the bloodline of the kings of france so heinous was their offense that it may have helped kill off the reigning king philip the fourth them because of the women's behavior that existing children had to be rejected by their fathers presuming of course that the princes involved were the genetic fathers which was the concern and doubt by a sad twist of fate the princess concerned all proved to be short lived by thirteen twenty eight all had died and there were no male heirs the capacious line had died out this led to the election of the first of the valois kings of france which itself contributed to the hundred years war because the english had a claim to the french throne through isabella however the french refused to consider,1
B00MBKVH72,singing voice and a great stage presence but she's not a professional singer so it was indeed a triumph for her to be singing with celeb jason swoosh wasn't just a meeting place for classic car lovers but for devotees and veteran airman of second world war aircraft as well hence the name swoosh which covers the thrills of both modes of transport swoosh puts on entertainment for veterans fans and their families a jason pride concert was going to be an enormous plus swoosh was always held on the first sunday in june and this year that was in two days' time the last one i still could not believe it after all i was supposed to be a car detective and i'd heard nothing of it i'd been away for a week or so but surely this crisis could not have flared up in a week first that porsche was stolen and now this dark clouds were gathering and i was heading right their way the theft of the porsche was a high profile case because of the car's pedigree this curvy silver porsche three five six si coupe with it's carrera two four cam engine and it's disc brakes had been mike's pride and joy during and since his racing days in the sec estes and seventies it was now kept permanently on display at old hurns and had become the club's icon known to every porsche lover in the world for starters i doubted whether there were even half a dozen three five six careers in the uk today it's disappearance had to be taken very seriously indeed deed mike without his paws would be a sad and lonely figure and if he had to add the possible closure of swoosh to this blow i couldn't imagine what he must be going through first step discuss it with len i was still reeling on the saturday morning when len vickers and then zoe grant arrived for an emergency stint in the pits our name for the converted barn workshop where they formed a crucial part of frogs hill classic car restorations ltd i jack colby am merely the owner although i'm permitted to pay their wages and even occasionally contributes a comment or a helping hand both of them are welded to their jobs len being the engine and zoe the spark plug that makes for a great team although there's a forty year age gap between them and here was i about to prize them away from their work on a le francis to discuss the emergency over swoosh i took a deep breath i was about to ruin their day there's a ridiculous rumor that tomorrow is the last swoosh i ventured casually old hands is closing i expected uproar there was none it was len who for once replied notional figure len is taciturn by nature and not inclined to the bright side of life so even then i didn't take the threat too seriously it was when zoe put her grinder down and proclaimed that's what rob says to the i really got worried rob lane is the lay about man in her life and comes from a background that gives him a passport into whichever circles he cares to stroll it's just not possible i pleaded len glared at me gala news from tim jarvis then it was serious indeed tim was one of the old school volunteers or old hurns having been on the scene since the year dot or more precisely the year it opened which was nineteen sixty five tim oil so much of the everyday machinery that goes into it's running that without him it would have ground to a halt long ago oh novel mike nelson i said i've got to have a word with him anyway about that porsche though he inquired the porsche i confirmed the porsche to end all porsches although mike had bought this a year or two after it has proudly left it's makers in nineteen sixty three it still had the original carrera engine in it quite something not having much luck,1
B0074R1HPE,two her and slid over the door feeling for the nub of the handle nothing it was as if someone had cut it off with a hacksaw what john asked well the doors how do we open them john was looking from one to the other when the sign for the midtown tunnel came and went hey john wrapped on the devarim as the turn where are you going maybe he's going to take the queensborough tj suggested the bridge meant a longer route but avoided the tunnels tall she sat forward and tapped on the plexiglass using her ring are you taking the bridge he ignored them hey then a moment later they sped past the queensborough turn off shit john cried where are you taking us harlem i bet he's taken us to harlem tj looked out the window a car was moving parallel to them passing slowly she banged on the window hard help she shouted please the car's driver glanced at her once then again frowning he slowed and pulled behind them but with a hard job the cab skidded down an exit ramp into queens turned into an alley and sped through a deserted warehouse district they must have been going sixty miles an hour what are you doing tj banged on the divider slowdown where are we oh god no john muttered look the driver had pulled on a ski mask what do you want tj shouted money will give you money still silence from the front of the cab tj ripped open her targets bag and pulled out her black laptop she reared back and slammed the corner of the computer into the window the glass held though the sound of the bang seemed to scare the hell out of the driver the cab swerved and nearly hit the brick wall of the building they were speeding past money how much i can give you a lot of money john sputtered tears dripping down his fat cheeks dj ram the window again with the laptop the screen flew off under the force of the blow but the window remained intact she tried once more and the body of the computer split open and fell from her hands shit they both pitch forward violently as the curb skidded to a stop in a dingy unlit cul-de-sac the driver climbed out of the cab a small pistol in his hand please no she pleaded they walked to the back of the cab and leaned down peering into the greasy glass they stood there for long long time machine john scooted backwards against the opposite door their sweating bodies pressed together the driver cupped his hands against the glare from the street lights and looked at them closely a sudden crack resonated through the air and tj flinched john gave a short scream in the distance behind the driver the sky filled with red and blue fiery streaks more pops and whistles he turned and gazed up as a huge orange spiders spread over the city fireworks tj recalled reading in the times a present from the mayor and the un secretary general for the conference delegates welcoming them to the greatest city on earth the driver turned back to the cab with a loud snap he pulled up on the latch and slowly opened the door nicole was anonymous as usual so there was no way of checking back to see which vacant lot the rp meant central had radioed he said thirty seven year eleven that's all reporting parties weren't known for aaa directions to crime scenes already sweating though it was just nine in the morning amelia sachs pushed through a stand of tall grass she was walking the strip search what the crime scene people called it an s shaped pattern nothing she bent her head to the speaker mike tend to wear navy blue uniform blouse portable five eight eight five can't find anything central you have a further two through crisp static the dispatcher applied nothing more on location fifty eight eighty vi but one thing the rp said he helped the vic was dead k say again central the rp said he helped the victim was dead for his sake kate k hoped the vic was dead sachs struggled over a wilted chain link and searched another empty lot nothing she wanted to quit call in a ten ninety unfounded report,1
1977339328,asher cried for a full half hour before mom could convince her i was joking needless to say my little sister never defaced any of my property again would you ever actually pay for sex she asks with a contemplative expression as i load some bread into the toaster i think about it for a second it would have to be epic baggage to be worth my hard earned cash how epic are we talking three orgasms guaranteed maybe four she smiles there's no way you're getting those kinds of results with someone you don't know what she really means is someone you don't love she thinks that the best sex happens with people who truly care about each other it's one of the reasons she avoids one night stands and harbors disdain for me having so many if you didn't know the guy she says with her usual condescension there's no way you'd be able to relax enough to pop multiple times i shrug i think you under our estimate my ability to allow relative strangers to provide me with pleasure but come on you can't tell me you always come most of the time i do she looks at me in disbelief and i can't deny i'm fudging the truth a little god knows the last few men i've slept with have never heard about the existence of a clitoral or proper cunnilingus technique each one of them had about as much oral finesse as a bloodhound and a sausage factory don't you ever want more asher asks wistfully i laugh more what dick more everything she sighs a partner lover friend protector cheerleader a real man in your life as opposed to all of the imaginary man in my bedroom eden you know what i mean of course i do i just don't believe i need a man to complete me i'm quite happy how i am she rolls her eyes and sips her coffee no matter how many times we have this discussion she just can't comprehend me not wanting to be in a relationship or saving my body until i fall find the one the poor baby hasn't dated enough to know that the one doesn't exist the entire concept is the greatest fraud in human history mind you she's no virgin she had a serious boyfriend in high school who she thought was the keeper of the holy grail right up until he tripped and fell dick first into her former best friend on prom night and it completely upended her five year plan to marry jeremy after college and become the youngest senior editor ever at a new york publishing house even though that last part is still possible i'm not unhappy about her tossing jeremy and living the single life with me ashleigh is by far the best roommate i've ever had even if she does give me constant grief about my love life i'm smearing peanut butter on my toast when she takes a mouthful of cornflakes and points at me with her spoon one day you'll meet a guy who will change your mind about men and when that happens i'm going to laugh and gloat and probably make a laugh he glowed a youtube video to commemorate the occasion doubtful definitely as she says it some milk and cornflakes shrapnel spray from her mouth onto the counter stop talking and eat besides you're wasting your breath i'm happy doing my thing i shall swallows and wipes her mouth which is what having substandard sacks were a rotating roster of losers at least i am getting laid badly my bedroom is next to yours do you think i don't hear things call me old fashioned but it's supposed to be at least seven minutes in heaven not three yeah but sex is kind of like pizza even when it's bad it's good i crunched down on my toast and give her smile she scoffs and pulls a book from her bag before holding it open on the counter and starting to read unsurprisingly it's a romance novel i shake my head as if she needs more fuel for her unrealistically romantic fire i'm taking my last bite of toast and washing it down with coffee when my bedroom door opens and a shirtless man emerges speaking of underwhelming sexual partners a the half naked man rubs his hair and saunters over in low slung jeans then he leans in and gives me an awkward kiss on the cheek god i hate the morning after hi i say want some coffee sure he leans up against the counter as i pour an extra cup and handed to him as she stares at me then at him then back at me oh i say sorry this is my sister ashleigh ash this is shit what's his name tim tony he correct sorry tony hey there tim slash tony waves at ashleigh and gives her an appraising,0
B01F5MY09O,he flown into oakland at four o'clock in the morning that means stunned just by the clear smell of the air as he walked to his taxi despite the jet lag every turn on the empty two lane roads presented him with some new joyful sight and everytime he he'd expected bureaucracy to get in the way of something he'd wanted to do there was instead a wave of the hand and a promise that all was swayed as the kiwis he had swiftly decided with the least frightened people on earth everything was going to be fine nothing was going to happen his new friends at the survey had last weekend cajoled him into throwing himself off a bridge with a bungee cord wrapped around his ankle and he had actually done it freed from his fear every morning he woke to clean air clear skies even the rain tasted good he thought altered it was when he'd gone whale watching of kakuta that he had finally got it he had seen the giant serene bulk of a sperm whale surface and lie there calm in the sun breathing and something inside dave had relaxed in a way he had never known before his mate tony was more phlegmatic had started remark on the way dave was grinning all the time tony just wanted at the pies that were available in every service station and buy all the chocolate tasted different but dave could tell that underneath it all he too was having a great time their work took them up onto the slopes of mount ruapehu volcano that looked so classically like a volcano should a black cone rising out of the lava plane with clouds about it's summit that david laughed at his first sight of it they had taken radio songs out of the back of the van at the highest carpark and had started the long tramp up the slope of small gravestones the color broken by patches of white lichen and weird tiny flowers tony muttered something about how stupid they must look with red half inflated balloon wound in their hands as if they were on their way to a fancy dress party the radio songs carried instrument packages each designed to monitor wind speed pressure another change in circumstances in the heights of the atmosphere they reached the designated side check their position with the gps and then released the songs dave waiting for a moment watching tony's balloon spy traveling upwards into the blue before letting go of his own he detached the radio from his belt and click the button that connected him with a light aircraft that was somewhere up there where maggie will be filming the progress of the songs while keeping up a stream of abuse at her husband jeff who was the surveys pilot mt ruapehu field campaign to tracking aircraft over tracking aircraft can you hear me he clicked the button there was just a hiss of static from the receiver weird he glance attorney what can be interfering with it up here tony was shielding his eyes staring up into the sky trying to catch the plane they could both hear the drone of the engine probably a new radio station volcano fm this had become a running joke between them how as they drove around the north island the radio said patients gained eccentric little monopolies of their own in the most out of the way areas where there was no competition volcano fm cool rock by day lava by night is that the aircraft tony was blinking at something dave followed his gaze there was something sparkling up there high against the blue sparkling and burning for a moment he felt feared again but no a moment later he realized that wasn't an aircraft it was a blazing light source swiftly growing from a point showing almost no parallax as he moved his head from side to side which meant he was coming straight at them hm a meteor healed full of wonder he'd never seen one that it amounted to more than the streak of a shooting star suede suede as laugh turn it back it's going to land just over the ridge now they always look like that from what i've read not this one made look at it we're seeing it head on they waited for a moment more and then they both started to run their boats slipping on the gray rock and dust trying to get over the ridge into the low valley they got there,0
B087WF1KCV,the curb and start the dehydrator the plan was to prepare most of my food in advance and buy things to supplement along the way each morning i cooked a full batch of dehydrated bowl food such as spaghetti or a bean concoction and placed it in the dehydrator for eight to twelve hours after the water had been sucked out i packaged it in meal sized flat stick bags beans and noodles would be the staples of my diet they were cheap and calorie dense they also only required adding boiling water to turn into a meal it quickly became obvious staying within my budget would be difficult having the right gear to hike through all four seasons was essential but expensive thus the pursuit of gear sponsorships and discounts began i reached out to various companies hoping something would stick it was overwhelming but i was inspired each gear company asked the same question why have we never heard of you when i didn't have a good answer the hopes of sponsorship ended all i needed was a little help with the necessary gear i i worked early mornings and late evenings tackling a never ending to do list training and sleep suffered but my desire never faltered finally on a cold denver day i caught my break a small southwestern gear company spoke the words i had been waiting for what address can we send this to i spat out the address and delighted in some one else believing i had a chance after my last day of work i loaded up the car and drove twenty three hours back to my home town vancouver washington it was time to create a home base a support center to aid through the trials and tribulations of an eight thousand mile adventure in my parents' house i set up my gear and food there is much to do much to learn and much to organize i had only a very short time to understand my first two thousand one hundred eighty nine miles the appalachian trail the dream was becoming real i would soon be hiking north from georgia to maine on the longest hiking only footpath in the world packing was an endeavor i was days away from entering the wilderness with only what was in my pack the terrain and conditions were unknown each resupply store and location was a mystery i packed repacked and finally unpacked clothes were in one pile gear and another and miscellaneous items and yet another overwhelmed i gave up and moved on to something i knew better food priority one resupply boxes i drove to every post office within a few miles and picked up medium and large flat rate boxes after constructing them i opened my fresh never touched appalachian trail guidebook ideally hikers plan for a single thru hike over months even years a thru hike is an attempt at hiking an entire lot long trail in one push i devoured the guidebook planning resupply as surveying elevations of becoming familiar with the east coast i would carry three to five days of food at a time mailing boxes of it to towns along the way after each box is filled and labeled it was set in the finished stack once a thousand miles of boxes were prepared i reluctantly returned to filling my backpack the floor was a disorganized mess there were clothes sleeping bags food items supplies cooking gear and an unbelievable pile of miscellaneous items some things were new and some were well worn with years of use what would i wear what would i carry endless questions dominated my mind and i tried to rely on my previous two thru hikes for answers i had never hiked in the winter the balance of staying warm but also keeping my pack light was a major obstacle luckily the east coast is densely populated and full of hostels lodges hotels and resorts i would rely on these connections to civilization to re supply change out gear and seek refuge along the way they would be my safety net while i learned the ropes of winter backpacking i packed to stay warm down to zero degrees gear to protect me through prolonged rain and items necessary to stay alive the appalachian trail has shelters nearly every ten miles over it's two thousand one hundred eight eighty nine mile length the shelters vary greatly in quality and size but are often little more than covered shacks infested with mice snakes insects and even bears i hope the vermin will be less active in the winter months considering this optimism i plan to use shelters as often as possible relying on shelters would cut down my pack weight i plan to carry only a light tarp as opposed to attend the tarp would provide minimal protection against the elements but the great benefit was nearly the pound and weight it saved utilizing shelters had two more advantages i would stay warm by setting up my tarp inside the shelter to hold heaton and i would be able to hike longer with camp already partially constructed in a practice run during a pacific northwest rainstorm i set up my tarp in the yard and failed miserably the sides quickly collapsed under the falling precipitation instead of tackling the problem head on and finding a solution i quit,0
B07R966QP5,there is a time in every man's education when he arrives at the conviction that envy is ignorance that imitation is suicide that he must take himself for better or for worse as his portion that though the wide universe is full of good no kernel of nourishing corn can ck come to him but through his toil bestowed on that plot of ground which is given to him to till the power which resides in him is new in nature and none but he knows what that is which he can do nor does he know until he has tried not for nothing one faith face one character one fact makes much impression on him and another none this sculpture in the memory is not without pre-established harmony the eye was placed where one race should fall that it might testify of that particular ray we bought half express ourselves and are ashamed of that divine idea which each of us represents it may be safely trusted as proportionate and of good issues so it be faithfully imparted but god will not have his work made manifest by cowards a man is relieved and gay when he has put his heart into his work and done his best but what he has said or done otherwise shall give him mm no peace it is a deliverance which does not deliver in the attempt his genius deserts him no muse befriends no invention no hope trust thyself every heart vibrates to that iron string accept the place the divine providence has found for you the society of your contemporaries the connection of events great men have always done so and confided themselves childlike to the genius of their age betraying their perception that the absolutely trustworthy was seated at their heart working through their hands predominating in all their being and we are now men and must accept in the highest mind the same transcendent destiny and not minors and invalids in a protected corner not cowards fleeing before a revolution but guides redeemers and benefactors obeying the almighty effort and advancing on chaos and the dark what pretty oracles nature yields us on this text in the face and behavior of children babes and even brutes that divided and rebel mind that distrust of a sentiment because our arithmetic has computed the strength and means opposed to our purpose these have not there their mind being whole their eye is as yet unconquered and when we look in their faces we are disconcerted infancy conforms to nobody all conform to it so that one babe commonly makes four or five out of the adults who prattle and play to it so so god has armed youth and puberty and manhood no less with it's own piquancy and charm and made it enviable ungracious and it's claims not to be put by if it will stand by itself do not think the youth has no force because he cannot speak to you and me hark in the next room his voice is sufficiently clear and emphatic it seems he knows how to speak to his contemporaries bashful or bold then he will know how to make a senior's very unnecessary,0
B079G8FTFJ,chapter one six months anna looked out of the keeps tower and saw devils crater she had been there nearly every other week within duca or mouse or coming with her to speed up the travel time between the olives hidden teleport pad and the demons home mauser and for now had started the basics of the valley for now had mark doubt maria for the city that would rest in the middle of the crater fields had been created and the lumber mill sat in the middle of the northeastern forest with a number of minds opened homes made of polished stone had been raised near the farms the hunting forests and the lumber mill while now sore had repair all the keeps alcoves was still the only one which had been covered with metals he'd also built an eighth keep to distance them all apart and watch over the surrounding lands unless you knew where the keeps were they were hard to see mouth sores work made them look like part of the cliff they grew from an i looked into the crater watching as farmers were working their fields for now had been gracious enough to bless the ground ensuring that it would remain fertile for a long time to come his touch could be seen across the crater and raleigh had to return to quinn door and their hatchlings he promised to return anna heard a flap of wings she looked over to see l cow swoop down toward the balcony she stood on he landed easily walking as soon as he touched down wearing simple clothes and caring less about appearance and more about form he wore the weapons dave had gifted him with pride erna i did not know that you would be here today i'll cow smiled her chest tightened over the last six months they had worked long nights and longer days to make sure the devil's crater would be ready for the return of their people and to make sure that their alliance would work she had come to see him as not only a brilliant warrior but a man who was coming to understand his shortcomings and was looking to do the best by his people she saw the stress that war on them both and they'd become close often anna had thought about becoming even closer she put her feelings down to the stress swaying on them and pushed them aside i was able to get the day off from writing anisette one day i hope the dude tell me how you get here so fast alcoa said maybe one day anna shrugged continuing to look out over devils crater while watching beast kin and demons who are working together at the lumber mill and checking on the growing orchard and planting fields they had been getting reports sent through the incoming villagers and supporting demons and beast kin on the progress of both sides as the stigma of being a non-combatant disappeared several demons had he left the army having been shown by their beast can allies that a farmer was a necessary component for any community the beast kin had shown them that a farmer was as useful if not more useful than fifty demon warriors they had taken the demons and turn them from a fighting rabble to a semblance of a military the order was created doors for advancement were banned medical treatment and fighting tactics were adopted although an amarilla six months had passed since carla and her beast kin had started to teach the demons it had been nine months for the nameless planet bob had placed them on it is almost time time alcoa said after a few minutes anna looked at her friends list a number of names of her beast kin friends were there but she couldn't call them up directly the distances were too great for her private messaging system to reach i'm looking forward to seeing how the demons have changed anisette so am i i'll cow past as if thinking something over after they arrive will you continue to come back he looked at her his face stony while he was prepared for her to say no he really hoped she wouldn't i will anna smiled at his relief good my brothers might be good demons but there is something refreshing about having a female member on the council i will take that as a compliment she laughed and moved for the keeps door out cow followed her into the barely furnished ca command center the devils crater map had been updated and there were also maps and information off to the side detailing the advance of the dark lord's demon horde,0
1407987372,to meet it in the frozen flinch of pain and apprehension dude seeing people in shock many times before but never quite as dramatic cases this the house seemed to be full of a kind of stunned horror they'd been greeted on arrival by the family gp dr lloyd who had hurriedly introduced them to monica and then muttered can't see any point in a post mortem of his attack tailed off now belong to mara to do the papers if it's a cremation together the three minutes smiled reassuringly at mrs lapse food and then doctor lloyd pointed the way to the bedroom reminding monica as he left that she could collect the medical certificate registration any time after about eleven but i'd leave all that till tomorrow if i were you he added on the doorstep he you'll have your hands full without that today and he glanced at the closed living room door from a natural curiosity drew inspected the bedroom while vince continued with his tusk it was moderately tidy though a disorderly pile of clothes lay on a chair on the male side of the room above the chair was a bookshelf fixed into the corner a row of paperbacks stretched from end to end of a uniform size and color with a quickly suppressed smile he realized what they were on the wife's side was a wardrobe and a small chest of drawers the top drawer was not properly closed and something made a bright red satin could be seen hurriedly stuffed into it vince cleared his throat and tipped his head towards the job in hand he was growing accustomed to dos vacant moments when he'd be too busy watching and thinking to get on with his work with the little jerk drew his attention returned he grinned quickly at vince apologetic he knew vince was on happy about the widow being present the next part of the process could be disconcerting now then vince gave the signal and they embraced the dead man around the shoulders knees making it look easy with a body not yet in full rigour there were more pitfalls than might be imagined clasped under the arms for example it would seem to come alive elbows flinging up and out and torso slipping horribly to the floor in the presence of family members this could not be allowed to happen vince turned to monica trying to smile reassuringly in the midst of the breathless maneuver as they deposited the body onto the waiting stretcher no long now he puffed his gaze fell on the struggling terrier and the widow glanced down at it poor old cassie she sighed i don't know how she survived without him she goes everywhere with him she went everywhere with him i mean she and i don't get on very well as a rule vince pushed out his lips in judicious sympathy they said it's best if you show them exactly what's happened he said oh i did that she replied carelessly didn't really have any choice as soon as i went downstairs to the phone she ran up and jumped onto the bed she seemed to know something was wrong when the doctor you arrived she was lying on jim's chest licking his face he was quite pathetic abruptly her voice cracked and she struggled against a flurry of tears funny thought drew why people fight so hard not to cry the image of the puzzled little dog lowly trying to revive the dead man brought a lump to his own throat laps for now safely on the stretcher they performed the delicate negotiation of stairs hallway and front door before stowing them away invisibly in the specially modified as pass vince took the wheel sedately driving away from the house leaving the stunned widow watching from behind the front room curtains the white dog was still in her arms it's bright black eyes following every move beside vince drew blew out a long noisy breath would you believe that he burst out so the joke about his knee then died a few days later of a heart attack is that weird or what no big deal vince corrected him calmly happens all the time did i tell you about the woman an artist she was who'd gone to the doctors to ask them as they display some of her pictures in the waiting room and then drop dead in the doorway classic symptoms of aortic aneurysm so they signed her up believe it or not,1
B0047WDKQ8,and their willingness to go to iraq and afghanistan over and over he then proceeded to tell me that he had fought at guadalcanal throughout the solomons and was later wounded in the pacific he was back in action for the korean war next he told me he know that three one carried the george company battle guide on in fallujah in the november two thousand and four battle of fallujah i had seen that guy don carried into the battle it was the same flag carried by george company to the major campaigns of the korean war seoul incheon chosen and beyond and one of those remarkable random acts of kindness one of the veterans lieutenant colonel clark henry asked me would you like a ride to the train station and lunch alone and without a ride i gladly accepted other veterans of george company joined us as we sat down for a meal i began telling them first platoon story they listened intently one of the men then chimed in your marine too i said nothing but felt deeply honored by the compliment for the past ten or fifteen years the men of george company have always been there for the marines of three one sending countless care packages coming to events and feeding wounded warriors with their support both financial and emotional whenever the unit is deployed or returns home the senior marines attend to show their supper port they care after launch they dropped me off at the train station as we parted robert camel rio said you know george company has a pretty interesting stoy also wailed off elements of an entire regiment of chinese at east hill of the chosun reservoir i didn't know it then but his self-effacing and offhand comment belied the fact that george company story closely resembled the classic tale of the epic stand of three hundred spartans who held off the persians on five separate occasions george company outnumbered at least ten to one made stands against enemy regiments and just like that black most of the books that i have written the story found me over the past five years i've come to know the men of george company they invited me to their reunions and they've become my friends they have remained active in the lives of the marines of the first platoon as well as the marines of three one this book is a story about george company and a story of war and it's aftermath as one george company marine put it best the generations are all interconnected prologue the cold winds of autumn were setting in and the leave just beginning to turn amber and crimson in late september nineteen eighty six thirty six years after their first taste of combat the men of george company reunited the aging warrior circled a room in the thayer hotel located a stone's throw from the u s military academy in west point new york the venerable hotel it served as a temporary home to numerous dignitaries generals and even general douglas macarthur's mother who stayed there while he attended the academy the castle like ambience of the building seemed to fit the event the handcrafted woodwork from the nineteen twenties led to stately air to the occasion this chilly autumn day it will be home to blood brothers who for the most part had not seen each other in three decades each man was anxious in his own way the moment bittersweet the majority of george company hung up their uniforms at the close of the korean war they returned home eighteen and nineteen year olds who had grown older than their fathers part of the forgotten war the leather necks never talked about their experiences to anyone america was ambivalent about their sacrifices nobody understood and unlike world war two nobody seemed to care about the korean war but the invisible scars of war remained in some cases those wounds had grown deeper manifesting themselves in fantasma dreams but in the hospitality room at the thayer the men rarely discussed the unpleasant side of war even among friends on this day was all about fellowship friendships and bonds formed in battle among men who trusted and loved one another it was like heaven recalled one george company marine seeing my friends for the first time since the war bonds of friendship,0
