asin,document,label
B00F9DXZKU,i don't remember much about the circumstances surrounding this story or for that matter exactly where my head was to be found at the time kind of a dark place i think that was in my late twenties single and not happy about it frustrated by the sluggish pace of my career and tired of working a long series of boring and unrewarding jobs to pay the rent i had no belief in god at the time but the world in general felt like it was filled with false gods gods of money power and vanity i suspect i was also responding to actual religious movements i saw around me movements that seemed to have an unhealthy us vs them mentality and that i felt wanted to drag the rest of us into their sphere of influence whether we wanted their wisdom or not it probably seemed like just the right time and place for a devastating alien invasion maybe aliens who styled themselves as gods may be aliens who saw themselves as benevolent gods even as they destroyed our world and carried us away as captives what wretched gods that was the working title of the story and of the first version that made the rounds before another rewrite and polish landed it a spot in galileo magazine galileo was a sibling or descendant of fiction magazine where my first story was published see reality and other fictions for that one among the new riders i shared the pages with were the soon to be renowned connie willis and john kessel my bio in the magazine described me as a full time writer i must have been feeling my oats on that score when i sent in my bio information or maybe it was wishful thinking i was at the time living in a very cheap apartment with three roommates so for a brief time i did technically achieve that enviable state but it didn't last long the economics of writing especially for a new writer who wrote fairly slowly dictated otherwise soon i would be writing a long novel the infinity link which took me years to complete soon i would be working again as an office tempore sorting packages for u p s there were times i think when an alien invasion would have felt like a relief i'm in a much better place now but i can still relate to the dark determination of the protagonist of this story the gods have not yet come but they will they believe i am not alone here though i don't know who is with me hanging cockeyed to my uncertain frame of reference i stare at my earth with sorrow and hate wanting to curse it to destroy it before the gods have it all my visor fogged momentarily as though to remind me of my helplessness i am weightless orbit adding falling falling motionless only the earth moves by ruined planet is a cool cheek bulging over my right shoulder a delicate cloud and water ball the stage of a hopeless trauma against the house darkness of space but it's dim nightside crescent a see one or two cities burning tiny embers slowly the planet drifts further around to the right where it will pass behind me for a little while behind the station as i float with my boots hooked on a twisted bit of station girder and stare for hour after endless hour i have the feeling that earth is nothing more than an enormous sop sweeping debris out of space and grit and mindless gambling spacemen no it is the saviors who will do that they will not miss a one down there and on their way back up they will find you hear whispers my soul find you waiting helpless,1
B00308HT8U,no one could find the cemetery ah they found it i said they found an old cemetery but not necessarily the bouvier family plot so they want to raise the dead and ask who they are exactly i shrugged i can raise a couple of the corpses in the ca coffin's basque who they are what happens if their last name is bouvier they have to buy the land a second time they think some of the corpses are bouvier so that's why they want all the bodies raised raising them a few every night is going to take weeks even if i can do it with john's help it would be quicker it will cost them millions to delay that long burt said there's no other way to do it you raised the davidson's entire family plot including great grandpa you weren't even supposed to raise him you can raise more than one at a time i shook my head that was an accident i was showing off they wanted to re raise three family members i thought i could save the money by doing it in one shot you raised ten family members anita they only asked for three so so can you raise the entire cemetery in one night i really don't know bert that's not a no he said he had an eager anticipatory look on his face they must have offered you a bundle of money i said he smiled we're bidding on the project were what they sent this package to us the resurrection company in california and the essential spark in new orleans they prefer a laundry toll to the english translation i said so what the lowest bid gets it that was their plan burt said what i asked lemme play it back to you he said there were what three animators in the entire country that could raise a zombie that old without a human sacrifice you and john are two of them i'm including philip a freestone of resurrection in this probably i said he nodded okay could fill up a raise without a name i don't have any way of knowing that john could maybe she could could either she or john raise from the mass bones not the ones in the coffin i know john couldn't do it i don't think philippa is as good as john so no they couldn't do it i'm going to up the bid burt said i laughed up the bid nobody else can do it now nobody but you they tried treating this like any other construction problem but there aren't going to be any other bids now are they're probably not i said then i am going to take them to the cleaners he said with a smile i shook my head you greedy son of a bitch you get a share of the fee you know i know we looked at each other what if i try and can't raise them all in one night you'll still be able to raise them all eventually won't you probably i stood picking up my coffee mug but i wouldn't spend the check until after i've done it i'm going to go get some soy sleep they want the bid this morning if they accept our terms though fly you up in a private helicopter helicopter you know i hate to fly for this much money you'll fly great to be ready to go at a moment's notice don't push it bert i hesitated at the door or let me take larry with me why if john can't do it then larry certainly can't i shrugged maybe not but there are ways to combine power during a raising if i can't do it alone maybe i can get a boost from our trainee at noon burke called and said we had it be at the office packed and ready to go at two o'clock mr lionel bayard will fly up with you and larry whose lionel bayard a junior partner in the firm of beetle beetle sterling and lowenstein he likes the sound of his own voice don't give them a rough time about it who me anita don't tease the help he may be wearing a three thousand dollar suit but he's still the help i'll save it up for one of the partners surely beadle beadle sterling or lowenstein will appear in person sometime this weekend i hung up before he could argue with me i packed one suitcase it was enough for four days and then some if you pack extra underwear and clothes that mix and match you can live for a week out of a small suitcase i did add a few extras the firestar nine millimeter in it's inner pants holster enough extra ammo to sink a battleship and two knives,1
B0765CPCNS,the battle on atol nineteen would later be described as a minor opening skirmish in the cleansing of larin a footnote to the fighting that was yet to come but to the warriors in the spear tip of solomon demeter second company of emperor's children it felt considerably more intense then a skirmish shrieking bolts of hot green energy flashed down the curving thoroughfare melting portions of the angled walls and dissolving a starting battle plate whenever they struck one of the advancing space marines the hungry crackle of fires and the whoosh of missiles mingled with a hard bangs of bolter fire fire and the shrieking horns from the coral towers as solomon's starters fought their way up the serpentine street to link with marius verisign squads coiled towers of glittering crystal coral reared above him like the gnarled conch shells of some great sea creature with smooth rimmed barrow holes piercing the spiers like the touch holes of a musical instrument the entire atoll was formed from the same lightweight but incredibly tough material though how the structures floated above the vast oceans was a mystery the mechanical adept were eager to solve screeching cries echoed from the disturbingly alien architecture as though the spires themselves were screaming and the damnable metallic slither of the aliens movement seemed to come from mm all around them he ducked back behind a sinuous column of pink veined coral and slammed another magazine into his customized bolter it's every surface and internal working hand finished by his own artifice it's rate of fire was only marginally faster than a regular issue bolter that it had never once jammed and solomon demeter wasn't the kind of man to trust his life to anything he hadn't worked towards perfection gaius he shouted to his second-in-command gaius cavan wherein the name of the phoenician is tangier and squadron his lieutenant shook his head and solomon cursed knowing that the lair had probably int accepted the land speeder squadron en route to them damn these aliens were clever he thought remembering the grievous loss of captain essence flanking force which had revealed that the lair had somehow managed to compromise their vox net the idea of a xena species with the ability to wreak such a violation on a legion of the studies was unthinkable and had only spurred full grimms warriors to greater heights of roth in their extermination solomon demeter was the very image of an authorities his short dark hair kept shaved close to his scalp his skin tanned from the light of a score of sons and his animated features rounded and widespread on thick cheekbones he disdained the wearing of a helmet to prevent the lair from deciphering his orders over the vox network and because he knew that if he were hit in the head by one of the layer weapons he was as good as dead helmet or not knowing he could not expect any immediate help from the aerial units he knew they were going to have to do this the hard way though it railed against his sense of order and perfection to undertake this assault without the proper support in place he couldn't deny that there was something exhilarating about making things up as he went along some commanders said that it was an inevitable fact that they would often fight without the forces they wanted but such a belief was anathema to most of the emperor's children yes we're going to have to do this ourselves he shouted make sure we have plenty of fire keeping those xenos heads down keefer nodded and began issuing kurt concise orders with sharp chops of his hand to the squads spread through the rubble of what could laughingly recalled their landing zone behind them the wrecked stone warm birds still burned from where the alien missile had blown off it's wing and solomon knew that it was a miracle the pilot had managed to coax the stricken aircraft to stay in the air long enough to reach the floating at all he shuddered to imagine their fate had they plunged to the vast planetary ocean below last forever amid the sunken ruins of the lairs ancient civilization the lair had been waiting for them and now at least seven warriors were down and would never fight again solomon had no idea how the other assault units had fared but couldn't imagine they had suffered any less he risked a glance around the column it's height oddly distorted by the eye watering curves and such totally wrong dimensions everything on this at all jarred upon his sensibilities a riotous excess of color form and noise that offended the senses with their sheer frenzy he could see a wide plaza ahead in which are flaring plume of searing energy was enclosed by a ring of bright coral that shone with a dazzling light dozens of such strange plumes were spread throughout the atolls and the mechanical adepts believed that it was these peculiar devices that prevented the attack balls from falling from the sky with no major landmasses on lahren capturing the atolls intact was deemed integral to the success of the coming campaign the atolls would serve as bridge heads and staging areas for all further assaults and full grimm himself had declared that the energy plumes keeping the atol in the air were to be captured at any cost solomon caught glimpses of layer warriors slithering around the base of the energy plume their movements sinuous and inhumanly quick first captain case iran had personally tasked the second with securing the plaza and solomon had sworn an oath in the fire that he would not fail gaius take your men right and work your way through cover towards the plaza keep your head down their shoulder have warriors position to stop you send felonious on the left what about you cave and shouted back over the din of gunfire where are you going solomon smiled where else but the center i omg agitate your rosen's large but make sure gold wire are in position before i move i don't want anyone moving before we sat down our weight of fire so heavy i could walk on it sir said gavan without wishing to appear impertinent are you sure that's the right choice solomon racked the slide on his bolter and so said yo face to image over making the right choice gaius all we need do is make a good choice see it through and accept the consequences of your zirp said cavan i do shouted solomon we may not be able to do it by the book this time but by key moss will do it well now i'll pass the word solomon waited as his orders were issued to the warriors under his command and felt the familiar thrill of excitement as he prepared to take the fight to the enemy once more he knew that kaif and disapproved of his cavalier attitude but solomon firmly believe that only through such testing circa m stances could warriors better themselves and so more closely approach the perfection embodied by their primark sergeant to roseann edged up behind him his veteran warriors gathered around him in the shadow of a layer barrow complex ready sergeant r solomon indeed sap replied to erosion that let's go shouted solomon as he heard gold wire a squad open up with their support weapons the bar and thump of heavy caliber shells thundering up the road was the sound he'd been waiting for and he slid from the cover of the pillar and charged up the center of the street towards the crackling energy taller boats of deadly green energy flashed past him but he could tell they were not aimed the weight of suppressing fire keeper ing the aliens from showing themselves he heard gunfire from either side of him and knew that cavan and thelonious were having to fight their way towards the taller the veteran space marines of corrosion followed him firing from the hip and adding to the weight of fire provided by goldwater just as he thought they might re each the spire unmolested the layer attacked,1
B07S44XL7H,moving to a dilapidated brick building that sat on the outskirts of town randy's envy gs started to blink out pausing at the corner he held up a hand to halt his team tilting the head gear up while he fished out a new set of batteries these were his last fully charged set he realized he really didn't want to open the the last pack he had maybe he could set up the solar charger once they made camp and the shape came around the corner of the brick building at a hustle and randy barely got his hands up in time before the stocky shape bounced him off the wall releasing his rifle randy swept with his left arm deflecting the fat but solid body away for the second he needed to pull the knife from his hip and pressed the blade against the struggling man's neck in the press for time randy barely paused the knife's plunge before the man managed to give a short squeak and babbled they're coming they're coming over the sounds of the terrified man's words randi heard the tell tale patter of feet slapping the asphalt lots of feet and they were coming his way he patted the sweaty man's drenched clothes found no weapons and thought about what he needed to do next none of the options looked wonderful but he knew what he had to do if that group continued in a straight line they would intersect with christie and the kids and just a few seconds holding up his right hand still holding the knife randy waved to robbie standing twenty yards back of the next building using the tip of the blade to point out his directions randy released the still muttering fat man and whispered shut the fuck up and don't move before waiting for the man's answer randy took off off at a sprint angling his body to hug the shadows even as his boots beat a tattoo and counterpoint to the sound of his suddenly alerted pursuers like a pack of hounds the men behind randy gave a howl when they turned down the street to continue their chase not realizing they had a new and deadlier prey robbie saw what happened and a level the saw at the pack while they chased after randy's loud footsteps charlie's his no stopped his finger from taking up the slack somehow charlie had leapfrogged up from the formation from the tail end and caught blaster before he fell back on his training training that might get their charges killed in an exchange of gunfire instead the two men tried to count the numbers in pursuit while the young men in their sagging pants and bright hoodies flashed by to their right eleven robbie recited watching the fat man who had run into randy take off since randy hadn't killed him robbie let the man go eleven charlie confirmed slinging his sniper rifle like shadow and blaster charlie looked like he was carrying an arsenal but they all knew some weapons worked better in some circumstances than others for the moment he would use the confiscated u n p forty five for close quarters combat since the suppressors would make triangulating his position harder of course anyone looking would just be able to follow the trail of bodies is gonna look back if he can roby said attaching the light machine gun to who is load bearing vest while he unlimited is one u m p forty five at least the fence provided us with nice toys he thought grimly yeah so let's set up over there charlie suggested his quick gesture all roby needed but first they needed to fill christie and the plan such as it was crouching low the two men scuttled back to where christie had the remaining six members of their party kneeling in an alcove intended for the big metal dumpsters and she was using the dumpsters as cover both men noted how christie emily and clark knelt in a semicircle with their rifles shouldered even though all of them had nv jeez only christie had any juice left in her batteries and the kids were too hyped up to change theirs in what little time they had so like any good mom would do christie had positioned her two children orienting them so their barrels each claimed a separate firing lane stay here robbie said softly and let us clear the path shadow ran into a group of bad guys in her lead them in a circle will be there to take them out i can help too christie insisted no you can't charlie retorted sharply you will cover the kid we need to do this without bringing the whole town down on us who was the other man christie asked her voice forced low by tree painting as she juiced on the adrenaline dump charlie shrugged and robbie glanced over to where the fat man had dropped panting and sitting with his back against the wall randy hadn't killed him so the other two men would watch him but take no further action hold here charlie continued you've got a password so listen for it if we aren't back in a half an hour make for the next waypoint you know where that is one hundred yards past the pond in the park three and a half miles southeast setting open field got it charlie confirmed looking over at robbie he gave a nod and the two men set off at a trot,1
B0046VEIDO,where he could sit and watch the shadows collect a cross faint yellow bushes from the floating islands of tend to lower the yellow bushes thrived because their roots were washed and running water hidden beneath the soil and renewed by the fountain beneath the yellow bushes they were faint gleams of phosphorescent silver enclosed by a forcefield and identify fide by a low sign sangita mobilise a blood sucking perennial from bisons extreme danger to all sentient species do not intrude any portion of your body beyond the forcefield as he sat on the bench the key thought about that sign the universe often mixed the beautiful oh and the dangerous this was a deliberate mixture in the park the yellow bushes the fragrant and benign golden irritants had been mingled with sangita mobiles the two supported each other and both thrived the condescension government which mckee served often made such mixtures sometimes by accident sometimes by design he listened to the splashing of the fountain while the shadow is thickened and the tiny border lights came on along the paths the tops of the buildings beyond the park became a pilot where the sunset laid out it's final display of the day in that instant and the caliban contact caught him and he felt his body slip into the helpless communications trance the mental tendrils were immediately identified fannie mae and he thought as he often had what an improbable name that was for a star entity he heard no sounds but is here ring centers responded as to spoken words and the inward glow was unmistakable it was fannie mae her syntax far more sophisticated than during their earliest encounters you admire one of us she said indicating his attention on the sun which had just set beyond the buildings i try not to think of any star as it can lieben he responded it interferes with my awareness of the natural beauty natural the key you don't understand your own awareness nor even how you employ it that was her beginning accusatory attacking unlike any previous contact with this caliban he'd thought of his friend and she employed her verb forms with new deftness almost as though showing off parading her understanding of his language what do you want fannie mae i consider your relationships with females of your species you are have entered marriage relationships which number more than fifty not so that's right yes why do you i am your friend mickey what is your feeling toward me he thought about that there was a demanding intensity in her question he owed his life to this caliban with an improbable name for that matter she owed her life to him together they had resolved the whipping star threat now many colombians provided the jumped doors by which other beings moved in a single step from planet to planet but once fannie mae had held all of those jumped door threads her life threatened through the odd honor code by which collegians maintained their contests factual obligations and mkiii had saved her life he had been to think about their past interdependence and a warm sense of camaraderie suffused him fannie mae sensed this yes mickey that his friendship is love love do you possess this feeling toward human female companions her question angered him my wish the prying his private sexual relationships were no concern of hers your love turns easily to anger she chided there are limits to how deep appli a saboteur extraordinary can allow himself to be involved with any one which came first mickey the saboteur extraordinary or these limits her response carried obvious derision had he chosen the bureau because he was incapable of warm relationships but he really cared for fannie mae he admired her and she could hurt him because he admired her and felt felt this way he spoke out of his anger and hurt without the bureau there'd be no consent jhansi and no need for collegians yes indeed people have bunk to look at a dread agent from bju sab and no fear,1
B017TH4MQO,i'm not running away mia calloway said forcefully as she looked into her older sister annie's disbelieving eyes i am helping mom she can't clean out aunt carly's house with a broken foot and i have some time on my hands so i said i would do it you're going to drive five hours down the coast tomorrow too angels bay and spend the summer clearing out aunt carly's house which could probably be on one of those shows about hoarders any calloway asked doubtfully it can't be that bad at carly has been collecting junk for forty years i doubt she would call souvenirs from her travels junk she said defensively what happened to your job annie asked you worked so hard to get that position at the museum it was perfect for you and what about grayson i thought he was the perfect guy me aside he definitely turned out to be less than perfect it's too long of a story to get into now they were standing on the sidewalk in front of her cousin nicole's house where a huge combined bridal baby shower was about to begin at least two dozen calloway females were waiting inside and she did not need that kind of attention on her now somewhat dismal life she opened the passenger door of her car and grabbed her to presence then tipped her head toward the house where balloons adorned the porch railing the party is starting we should go inside we have a minute annie said tucking a strand of her long dark red hair behind her ear unlike mia who had blonde hair and blue eyes annie had inherited her mother's red hair and green eyes those eyes were now staring at her with stubborn determination mia had thought she'd get the most pointed questions from her mother or her twin sister kate but her mom's fractured ankle and kate's f b i training had apparently kept their focus elsewhere annie who at twenty nine was three years older than mia rarely kept that up to date with her life nor did her three brothers who probably had no idea she lost her job or her boyfriend but that was a good thing being the baby in the family she'd grown up under the protective i have two parents and five siblings and she was more than a little tired of being under their microscope which was another good reason for going away i'm not going inside until you tell me what is going on with you any said determination in her eyes i'm worried about jumia kate is the one i expect to go off on a whim or some crazy adventure not you you've always had your act together solid plan a list of goals so what is the deal there is nothing to worry about any things didn't work out with grayson and i decided to leave the museum she'd actually been asked to leave but she didn't need to get into that i'll find another job but i could use a break i've been working nonstop for the last four years actually she'd been working nonstop her entire life buried in books chasing goals trying to be the smartest person on the planet or at least her family only to find out she'd been about as dumb as anyone could be what did grayson do annie asked a sharp speculative gleam in her eyes and don't say it was nothing i don't want to talk about grayson this day is about nicole and maddy let's focus on making their party special since her cousin nicole was about to give birth in three weeks and matty heller was set to marry me as cousin berg in a month the family had decided to throw a combined bridal baby shower with so many calloway celebrating so many happy events these days it had become necessary to put some of them together fine i won't press you any more right now any said but i'm still not sure going to angels bay is a good idea it's so far away and what is there to do clean out aunt carly's house that doesn't sound too exciting i still feel like you're running away from something and i hope you know you can talk to me i realize i haven't been the most attentive big sister spending all my time at work but i am here for you,0
B07DF6CPQ2,my story begins like many similar ones you may have heard of or read about or will hear about during your lifetime some will no doubt be fiction but every once in a while such a story is true i know this for a fact because it happened to me i woke in a strange hospital bed with no recollection of how i got there i also woke with a splitting headache knowing instinctively that it was not from the drink of bacchus yet later i would be told that i had certainly consumed a great amount before the accident accident i could remember nothing before awakening in the hospital bed try as i might i had no recollection of events before that time i did not know where i lived or even in what country i lived or for that matter what country i was now in worse i realized i did not even know my own name i had a terrible headache and tried to hold my hands to my temples but found i could not it was physically impossible for me to raise them or even feel them and the pain became worse and was accompanied with a fierceness that caused me to grown aloud i could feel nothing of my body either it was as though i consisted of ahead and just ahead i could see on a cream colored ceiling and side curtain through my peripheral vision so my sight was unimpaired as was my hearing for i could hear voices in the background i could not understand them however but they sounded french of which i had scant knowledge and they were doubtless conversing in that language i tried another of my faculties my voice and heard my words as though from a corridor far off at least i could speak my body was another matter and i could feel nothing when i tried to move my arms and legs neither could i turn my head at mine neck i had resigned myself to being a total paraplegic for the rest of my life when a nurse's face appeared above me it was a pleasant face and it wore a smile so i tried to smile back it must have appeared as a hideous grimace for she took it as an indication of severe pain and inquire but anxiously about my condition at least i assume that was what she said for i could understand nothing of her word she scurried away in a few minutes later a new face appeared above me it was an older face a masculine face much lined in yet with the healthy coloring of one who spent as much time as he could out of doors he to address me and french and i tried to croak something back i must have produced some words for he then spoke to me ah anglaise he spoke to someone over his shoulder and then spoke to me and further good english and how are you feeling monsieur on glaze you don't have to condescend to me i tried to growl the words but once again it came out as a croak i presume i deserve that condition i am in and am not asking for sympathy and you are assured they not getting any my route friend the face loomed closer but i could tell that it was no real animosity in the word some congratulations perhaps considering the miraculous escape you have had today i attempted a glare how can you say that i muttered i'm crippled for life ah he said again but this time i detected of all things a gleam in his eye i's so that is what you think is it that you are crippled and for life there is not a broken bone in your body monsieur merely a large amount of bruising you are what the americans call a massive contusions he pronounced the last word like a denizen of the bronx dragging it out into it least a half dozen syllables i tried to smile but could not in a short while perhaps a week the feeling will begin to return and you will wish you were back in this condition for pain will also return and in great abundance i think i must have passed out with the relief at that moment or the drugs in the inner venus assembly attached to the back of my left hand began to kick in for i knew nothing more until the next morning and the same face was before me i did not assume that he had stayed at my bedside all night but realized it was near cohen students that i chose that moment to wake up my name is decor he told me pronouncing it decor though more flowery i for my misfortune am the doctor who has been especially chosen to administer to your needs and bring comfort to your soul,0
B07G4JDPLY,introduction the year was nineteen eighty nine spiritual forces were at work calling out to those who could hear the damage to the world that humans had inflicted had just passed a critical point the earth could no longer be healed physically a spiritual calling was being shouted from deep within the earth for aid and many people heard the call at this time all over the world contemporary humans turned to traditional indigenous people for help many began seeking to live a more balanced spiritual life it was during this time that i unexpectedly received a great vision a vision that changed my life and transformed me from a self centered teenager into a healer i embarked on a mission to learn what this calling meant and what i needed to do do within months i began helping a native american medicine family in sacred ceremonies within a few years i was living with and had married into this family one of the last direct links to ancient native american medicine in that time of my youth i set up the altar for sacred lakota ceremony nice i worked with benjamin godfrey chips a spiritual interpreter of the oglala lakota sioux a practitioner of the weepy ceremony with blood links to it's originator i spent over ten years being educated in traditional medicine and healing practices through this medicine i learned the healing power of the earth i became a translator for the ceremonies which are bridges linking the ancient lakota way of life to the present moment now the calling has brought me back into mainstream america over these past few years i have come to understand better my purpose in learning these sacred ways to help remind this modern world world of the sacred knowledge and the true meaning of health and happiness my story and the information contained in this book are based on my personal experience this book describes native american concepts philosophies and actual ceremonies from a modern perspective i was an outsider raised in another culture but still welcomed with open arms into an ancient way of life during my training i was taught healing practices that can be traced back to the foundations of the earth i was expected to fully explain these concepts to non native ceremonial participants this book is a continuation of my responsibility to preserve these ancient ways for all of humankind within this text is a template for each person with the desire and heart to find his or her own vision walk with your heart and mind together as one and the path will unfold before you,0
B00IFHWQKM,i think we've found a way to make the wrapper department even more profitable than the box department pete is excited and so am i last year the rapper department caused four million dollars in losses reducing the overall profit of the company to less than one million dollars if pete is right if he found a market a breakthrough that turns the rappers into being as profitable as the rest of the business then jesus if they just break even the profit will be five million dollars i can't believe it it's too good to be true could it be that pete in his eagerness to stop the sale of his company has come up with some far fetched risky approach start at the beginning take your time i say to him and prepare yourself for in-depth scrutiny that's what i want he smiles broadly it all fell in place after don's phone call my phone call done says surprised i don't remember giving you any new ideas yeah yes you did pete insists a big one it's very nice of you to say so don is clearly confused especially in front of my boss but sorry pete what i recall is that i asked how come you can't compete against the fast printing presses on large quantities and you can on small the ones exactly pete is clearly amused by don's expression you caused us to stop feeling sorry about our apparent disadvantages and start concentrating on the advantages that we do have i see dunn says but after a moment he adds no i don't see i don't see how your ability to do quick setups can help you compete on large quantities done you missed the point i say pete didn't say he is going after the large quantities he just said that they decided to concentrate on the markets where they have an advantage congratulations pete i knew that if you overcame your obsession and that big money can only be found in the large quantities you would find that there are enough additional lucrative markets that require small quantities so tell me what are those markets i ask pleased pete doesn't answer he just clears his throat in embarrassment i burst out laughing it looks like it's not not done but me who missed the mark and by a mile okay pete tell us your brilliant idea how can quick setup help you win the large quantity market in spite of the speed of your competitors presses simple he says actually not so simple let me start by describing the cloud of our cars customers please do pete goes to the whiteboard and starts to unfold the cloud the objective of a buyer is to be in line with his corporate directives in order to be in line with his corporate directives the buyer must try to get the best financial deal from the vendors in our industry were set up as large the only way to get a price break is to order large quantities so in order to get the best financial deal from the vendor the buyer must order large quantities this is clear on the other hand pete continues in order to be in line with his corporate directives the buyer must strive to reduce inventory geez i don't have to tell you to what extent corporate culture has changed in regard to it's tolerance for holding large inventories no you don't have to tell us i full heartedly agree this means pete completes the cloud that in order to strive to reduce inventories the buyer must order in small quad entities more frequently the conflict is clear dunn says but the pressure to get low price is dominant isn't it yes pete agrees do you see any reason for that to change don continues to ask maybe pete answers as competition in the market becomes more fierce and i'm talking about the market of my clients therefore cast becomes less accurate this makes ordering large quantities more hazardous for the buyer government regulations are also a big help to us the printers every so often they refine the regulations of how the listings of the miniscule and ingredients in the food have to appear on the wrapper any change and the entire stock is obsolete but the real point is that because of the fierce competition our customers surprise their buyers with more frequent marketing campaigns which almost always involves some printing change on the wrapper their internal ca communication is so bad they don't inform the buyer about the upcoming marketing campaign done,0
B008GUMA5O,is the first of numerous cheap ironies you'll encounter in this story but was staying closer to her to be near my toddler son my ex wife and i had taken to spending sunday afternoons in echo park together enjoying our kid thanks to the understanding nature of her movie director fiance some of my friends suspect that i was hoping to to reconcile with that faithless bitch man maybe i was in addition i was laying low because chicago had been crawling of late with investigators looking to enlist witnesses to sing and senator asked estes key father's choir the tennessee senator had started back in may launched a major congressional inquiry into all organized crime was chicago a prime target and i was not anxious to participate while not a mob guy myself i had done jobs for various outfit types and had certain underworld associations and hence did know where a good share of the bodies were buried hell i'd buried some of them so my associate riots in chicago were instructed not to forward my calls and just to occupy myself i was taking an occasional jobs for the agency routine matters i handled only when my interest was piqued and the bosom a long stand college girl named vera palmer had certainly piqued it she was only nineteen years old whereas i was not a teenager i can barely remember having been a teenager i was a well preserved forty five years old ruggedly handsome i've been told with reddish brown hair going gray at the temples six feet carrying two hundred pounds chiefly scar tissue and gristle with precious few bad habits although my major weakness i was sitting across from me with it's legs crossed and it's breasts staring right at me we broke up at the start of the summer she said breathlessly leaning forward she smelled good man perfume but soap i made it as can a paw enough to r o t c he's in the rizzo hers and he kept writing me letters i never answered them this was in dallas her hands were folded in her lap lucky hands yes we were both at the university there freshmen we dated in high school paul wanted to get married but i wasn't ready anyway a month or so after he went off at training i headed out hear the muffled voices of ops making phone calls credit checks mostly and others working typewriters detailed reports made billing clients easier provided an office music backdrop for our conversation i asked you didn't tell your ex-boyfriend where you are going no i didn't tell him i was going anywhere heck i wasn't even answering his silly letters and i gave my mother's strict orders not to tell paul were gone but she must have spilled the beans miss palmer or may be a friend of yours told paul where she shook her head and the brown hair bounced know he found out when he was home on leave in summer picture in the paper why was your picture in the paper her smile was a lush explosion her whole face went sunny why don't you think i'm pretty moved to have my picture in the paper her shower elders were back her chin up the submarine hull threatened worse than ever i think you're a lovely young woman but papers need a reason or many way an excuse to run a picture even if a pretty girl like you so wiser los angeles picture of vera palmer running in a dallas paper i am in a beauty can taste i'm one of the twenty finalists seemed miss palmer had registered at the daily news to enter the miss california contest naive she hadn't brought along an eight by ten and a news photographer overhearing this and volunteered to shoot her picture even fronted five bucks for her to go buy a bikini he was so nice she purred so generous yeah sounds like a real philanthropist the news had run a story about the guileless girl who had wandered in to enter the miss california contest and how the news had helped her out by buying her a swimsuit and taking a photo which the paper ran and the wire service picked up she shrugged i don't know what's so special about a picture of me in a bikini despite her wide eyes i was starting to understand that she knew very well what was special about her in or out of a bikini appall i said getting her back on track palm she said with a nod last week paul cut up with me he follows me around campus shows up at the rehearsals for my play my room are you in a dorm yes at the mac the mac niche,0
